0,0,0,0,0,0,0,0,0,1.8628099291931317e-19,6.813893181884426e-19,6.111188135617655e-19,5.253334389011629e-19,4.548822278703694e-19,3.96488411973919e-19,3.476793364494764e-19,3.065638987717254e-19,2.716842768133817e-19,2.419031419472188e-19,2.1632064443098252e-19,1.9422185357969178e-19,1.7503387898795037e-19,1.5829308792446572e-19,1.436207551283037e-19,1.3070709381588682e-19,1.1929676849952332e-19,1.0917689090641301e-19,1.0016993851382683e-19,9.212717773993627e-20,8.492310757656818e-20
0,0,0,0,0,0,0,0,0,2.994732548644388e-21,3.866210947475889e-19,6.567218059945002e-19,5.6572065857874135e-19,4.898532141126581e-19,4.2697012779139916e-19,3.7440864910832943e-19,3.301322890702877e-19,2.925711493367781e-19,2.6050046435440107e-19,2.329512046437565e-19,2.0915347621372185e-19,1.8849034529721755e-19,1.7046253544492025e-19,1.5466220529709405e-19,1.4075575190702585e-19,1.2846820979648963e-19,1.1757032401049127e-19,1.0787092423502812e-19,9.92098423680262e-20,9.145192898297167e-20
0,0,0,0,0,0,0,0,0,0,4.552176695678016e-20,5.697105906780876e-19,6.061045840360279e-19,5.248213479146596e-19,4.574493573400157e-19,4.011357815664941e-19,3.5369875699166773e-19,3.1345631820342747e-19,2.7909626985407314e-19,2.495804083697667e-19,2.240838809363764e-19,2.0194571401757618e-19,1.8263099035332371e-19,1.657027548599629e-19,1.5080359037023174e-19,1.3763890301650818e-19,1.259630724965674e-19,1.155712818183276e-19,1.0629192929213644e-19,9.798021786012136e-20
0,0,0,0,0,0,0,0,0,0,2.7574358390683585e-24,1.9886868999870094e-19,6.307913169581531e-19,5.597866294357201e-19,4.879261007586593e-19,4.278607339457631e-19,3.7726330264325536e-19,3.343397835085013e-19,2.976905585309742e-19,2.6620825568479076e-19,2.3901306781569185e-19,2.1539998521034078e-19,1.9479845270512652e-19,1.7674240386722083e-19,1.608506092512915e-19,1.4680884820136885e-19,1.3435513640288622e-19,1.2327101129881498e-19,1.1337343854453925e-19,1.0450797423776598e-19
0,0,0,0,0,0,0,0,0,0,0,6.979822953223788e-21,4.313881116006308e-19,5.947147133771229e-19,5.184003581863671e-19,4.545835063680575e-19,4.0082592613255376e-19,3.5522154534727157e-19,3.162833304699327e-19,2.8283474666468616e-19,2.539410369197761e-19,2.2885315893689076e-19,2.0696492255583742e-19,1.8778115236923154e-19,1.7089680859604032e-19,1.559780453929056e-19,1.4274651576773297e-19,1.3097011271161698e-19,1.2045437015754104e-19,1.1103519814568563e-19
0,0,0,0,0,0,0,0,0,0,0,0,9.437410628843143e-20,5.825153269055842e-19,5.488721297619873e-19,4.813040989551331e-19,4.243866275669203e-19,3.761016038148807e-19,3.348745857556618e-19,2.9945988138520726e-19,2.6886778831664474e-19,2.423052352585221e-19,2.1913039996089e-19,1.9881900041629036e-19,1.8094218845025119e-19,1.6514649463289565e-19,1.5113721062934084e-19,1.3866858609181263e-19,1.2753472416340434e-19,1.1756188961361994e-19
0,0,0,0,0,0,0,0,0,0,0,0,7.591820018157614e-22,3.201260098570274e-19,5.790842659270262e-19,5.080225118288607e-19,4.479454070538136e-19,3.969799590065615e-19,3.534643244729553e-19,3.1608365992218024e-19,2.837933220743777e-19,2.5575621423658897e-19,2.3129488497577027e-19,2.098559480587401e-19,1.9098674885974052e-19,1.743141959631556e-19,1.595272210259793e-19,1.4636643147451411e-19,1.3461450059442211e-19,1.240880486713368e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,4.6581770929295094e-20,5.275530524166866e-19,5.347387451110909e-19,4.715022647006744e-19,4.1785661101753034e-19,3.7205254670659217e-19,3.3270608235141846e-19,2.9871763826104356e-19,2.6920609593243496e-19,2.4345837765595465e-19,2.2089199534691533e-19,2.0103048987031675e-19,1.8348114942549515e-19,1.6791654699591125e-19,1.5406364889482786e-19,1.41693699482882e-19,1.3061367534859896e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.500335533482946e-19,5.596781082739021e-19,4.950572006148798e-19,4.387315599429472e-19,3.906392525413016e-19,3.4932714874869048e-19,3.1364073694467033e-19,2.826548804073674e-19,2.556208780568869e-19,2.319271423311205e-19,2.1107341152776145e-19,1.9264735506169922e-19,1.76305188577377e-19,1.6176023838783933e-19,1.4877232086105242e-19,1.371387696751516e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6754023900085214e-20,4.843152995810185e-19,5.186102149038502e-19,4.5960480587801075e-19,4.092244420618465e-19,3.659468591897951e-19,3.2856261819331366e-19,2.961025677227185e-19,2.6778238623403316e-19,2.4296138906168046e-19,2.2111551387787453e-19,2.018128129135694e-19,1.8469314580863228e-19,1.6945619998864814e-19,1.5585036476121488e-19,1.4366333168075181e-19
