"Ev_MeV","5-7 eV","7-9 eV","9-11 eV","11-13 eV","13-15 eV","15-17 eV","17-19 eV","19-21 eV","21-23 eV","23-25 eV","25-27 eV","27-29 eV","29-31 eV","31-33 eV","33-35 eV","35-37 eV","37-39 eV","39-41 eV","41-43 eV","43-45 eV","45-47 eV","47-49 eV","49-51 eV","51-56 eV","56-61 eV","61-66 eV","66-71 eV","71-81 eV","81-120 eV"
0.5616458229114557,1.6094943934796686e-17,2.0363386208891565e-17,6.0209196190582865e-18,-1.5514363853953158e-35,0,1.4238962367992443e-35,3.4887194935905463e-35,2.3215004580767697e-34,-2.812762031115749e-34,0,0,0,0,-8.929151929239165e-36,-5.039140752562873e-34,7.921504922678904e-34,1.2369974718675698e-33,-5.847098566667804e-33,4.330793829717872e-33,0,0,0,0,0,0,0,1.6465362765050135e-33,-1.6465362765050135e-33,0
0.5649424712356178,1.581482505278449e-17,2.0374040957292857e-17,6.935041176413477e-18,-1.524434947704662e-35,0,1.3991145274892008e-35,3.42800128244562e-35,2.281096706715987e-34,-2.7638082877094686e-34,0,0,0,0,-8.773747594445058e-36,-4.951438771143834e-34,7.783637831511373e-34,1.2154685774349324e-33,-5.745334763069268e-33,4.255420027192028e-33,0,0,0,0,0,0,0,1.6178797056691277e-33,-1.6178797056691277e-33,0
0.5682391195597799,1.554116895118548e-17,2.030962219417933e-17,7.910949835791047e-18,-1.4980564753827886e-35,0,1.3749045709449252e-35,3.368683935329896e-35,2.2416251330471827e-34,-2.715983983674665e-34,0,0,0,0,-8.621928680540173e-36,-4.865760211507865e-34,7.648951549613178e-34,1.194436388244931e-33,-5.645918809469074e-33,4.1817852160941535e-33,0,0,0,0,0,0,0,1.5898842867105342e-33,-1.5898842867105342e-33,0
0.5715357678839419,1.5273790316831063e-17,2.017094375478686e-17,8.948212633565387e-18,-1.4722831055782549e-35,0,1.351249972780425e-35,3.310727283997599e-35,2.203059007893323e-34,-2.6692567335711254e-34,0,0,0,0,-8.473592379497119e-36,-4.782047054245664e-34,7.517354870753145e-34,1.1738866618173194e-33,-5.548783383833243e-33,4.109839532744674e-33,0,0,0,0,0,0,0,1.562531061821374e-33,-1.562531061821374e-33,0
0.574832416208104,1.501251017654282e-17,1.9958787896472362e-17,1.0046414502801309e-17,-1.4470975865688962e-35,0,1.3281348994994e-35,3.254092534451129e-35,2.1653725165440638e-34,-2.6235952599391168e-34,0,0,0,0,-8.328639400587837e-36,-4.700243264925507e-34,7.388759709075265e-34,1.1538056429398933e-33,-5.4538634673695844e-33,4.0395348194153047e-33,0,0,0,0,0,0,0,1.5358017217840458e-33,-1.5358017217840458e-33,0
0.5781290645322661,1.4757155645512062e-17,1.9673896672823007e-17,1.1205169094116236e-17,-1.4224832535074324e-35,0,1.3055440562347493e-35,3.1987422124001364e-35,2.1285407224625535e-34,-2.5789693493260425e-34,0,0,0,0,-8.186973830789625e-36,-4.620294715313804e-34,7.26308097525779e-34,1.1341800443298809e-33,-5.361096253117035e-33,3.970824556623546e-33,0,0,0,0,0,0,0,1.5096785802300658e-33,-1.5096785802300658e-33,0
0.5814257128564282,1.4507559687027795e-17,1.9342634782223944e-17,1.2372800228237628e-17,2.5655078977355193e-20,0,1.2834626654920527e-35,3.144640111180455e-35,2.092539532629105e-34,-2.535349810296356e-34,0,0,0,0,-8.048503001487028e-36,-4.542149108148696e-34,7.140236458257686e-34,1.1149970281675263e-33,-5.270421058657722e-33,3.9036637984807856e-33,0,0,0,0,0,0,0,1.4841445490598865e-33,-1.4841445490598865e-33,0
0.5847223611805903,1.4263560882980593e-17,1.9017316130720852e-17,1.3445689073214107e-17,1.2860239373748197e-19,0,1.261876446846382e-35,3.09175124200882e-35,2.0573456644391614e-34,-2.4927084333246815e-34,0,0,0,0,-7.913137361152e-36,-4.465755905287478e-34,7.020146712358729e-34,1.0962441884578728e-33,-5.1817792427438055e-33,3.83800911093996e-33,0,0,0,0,0,0,0,1.4591831149651097e-33,-1.4591831149651097e-33,0
0.5880190095047524,1.402500321460171e-17,1.8699252034932396e-17,1.4422187944093927e-17,3.0949809474578935e-19,0,1.2407715975446138e-35,3.0400417864561603e-35,2.0229366140775763e-34,-2.451017952477654e-34,0,0,0,0,-7.78079035370236e-36,-4.391066259058549e-34,6.9027349492571146e-34,1.0779095341791888e-33,-5.095114125642645e-33,3.773818512797303e-33,0,0,0,0,0,0,0,1.4347783169977756e-33,-1.4347783169977756e-33,0
0.5913156578289144,1.3791735852926759e-17,1.838824139766264e-17,1.5303629772386358e-17,5.67520322549822e-19,0,1.2201347739680524e-35,2.9894790510287684e-35,1.9892906262955385e-34,-2.410252008795221e-34,0,0,0,0,-7.651378302255239e-36,-4.318032946658017e-34,6.7879269349332186e-34,1.0599814731787837e-33,-5.0103709130147835e-33,3.7110514193107354e-33,0,0,0,0,0,0,0,1.4109147251344919e-33,-1.4109147251344919e-33,0
