0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2780678438157414e-24,1.63474591508005e-20,1.643783824990698e-19,3.573623418661297e-19,3.78454634286356e-19,3.4710830196694435e-19,3.1863925961223863e-19,2.9320437474101514e-19,2.7040674324362354e-19,2.499088725960862e-19,2.314338927665678e-19,2.1473770606056192e-19,1.9960696145455243e-19,1.8586569559543407e-19,1.7335887528533543e-19,1.619484920680185e-19,1.515172254594082e-19,1.419640904067132e-19,1.3319766661728208e-19,1.2513721745725038e-19,1.1771497941539847e-19,1.1086886538902973e-19,1.0454257930969284e-19,9.8688817744229e-20,9.326460341579817e-20,8.823037463896401e-20,8.355177748377721e-20,7.919864353977995e-20,7.514281517498527e-20,7.135878782931264e-20,6.782491616875736e-20,6.452081507519606e-20,6.142750782019435e-20,5.852890561725777e-20,5.58100719294642e-20,5.32569113786028e-20,5.085702181418013e-20,4.859937699002368e-20,4.6473443439967766e-20,4.4469502779165e-20,4.2579269235027244e-20,4.0794771057655614e-20,3.910843425725266e-20,3.751381556118991e-20,3.60048347514242e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4048291793539088e-21,7.445333316111553e-20,2.852763217522702e-19,3.7279399725199196e-19,3.4759231073774847e-19,3.198462934500607e-19,2.949771626933257e-19,2.726167597967979e-19,2.524630570246084e-19,2.3424977682582844e-19,2.1774418210662853e-19,2.0275432066191777e-19,1.891110722534846e-19,1.766638883322787e-19,1.6528478812717291e-19,1.5486361061189446e-19,1.4530062861908265e-19,1.3650776940729219e-19,1.2841111215622869e-19,1.209429282391072e-19,1.1404180626380278e-19,1.0765614458631986e-19,1.0173906081374739e-19,9.624739850116324e-20,9.114368216011521e-20,8.639500213748932e-20,8.197064226736444e-20,7.784278052622871e-20,7.398780478394929e-20,7.038347763537472e-20,6.70090980379066e-20,6.384711530277737e-20,6.088123568956885e-20,5.809608304818261e-20,5.547812831081528e-20,5.301534333507615e-20,5.069623753487406e-20,4.8510209467531004e-20,4.644822047646817e-20,4.450157446136401e-20,4.266200922433869e-20,4.0922496026923576e-20,3.927640217407044e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8721661520807514e-23,2.5829375332902796e-20,2.0053146551945473e-19,3.538427139581231e-19,3.464860391984176e-19,3.195455781373796e-19,2.9532279490319334e-19,2.734905061078618e-19,2.537602561530611e-19,2.3587992345580935e-19,2.1964156826310847e-19,2.048619844453701e-19,1.913780843835229e-19,1.7905122788885922e-19,1.6776207871003274e-19,1.5740260348249663e-19,1.478773939555703e-19,1.391063725020853e-19,1.3101616943130076e-19,1.235402584446326e-19,1.166227400378181e-19,1.102128270203832e-19,1.0426376848111454e-19,9.873496762765684e-20,9.359077378782051e-20,8.879791247042855e-20,8.432624437755405e-20,8.015019074335141e-20,7.624566202671671e-20,7.259023301152561e-20,6.916489122597271e-20,6.595198583683959e-20,6.293486002660225e-20,6.00988579020606e-20,5.743094950632222e-20,5.491868721143476e-20,5.255058658891331e-20,5.031685615959492e-20,4.820807553181461e-20,4.6215294355741596e-20,4.433089847481875e-20,4.2547702762053675e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.557177285845157e-21,1.2606518709935197e-19,3.207566174398919e-19,3.4395458813379105e-19,3.180269780187777e-19,2.945162401121813e-19,2.73269144131198e-19,2.540141855847664e-19,2.365274384759866e-19,2.206116119327923e-19,2.0609108028882575e-19,1.9281654480722125e-19,1.806594947599256e-19,1.6950359126269075e-19,1.5924609115391304e-19,1.4980076050172253e-19,1.4108858901152909e-19,1.330379358954809e-19,1.255886041395979e-19,1.186859020743331e-19,1.1227948461536046e-19,1.0632563392100695e-19,1.0078595852357531e-19,9.562462581529958e-20,9.080917941284348e-20,8.631207407505486e-20,8.210736827594472e-20,7.81709127664929e-20,7.448223341108481e-20,7.102232239439138e-20,6.777324233591919e-20,6.471921060897965e-20,6.184619552389037e-20,5.914079248889783e-20,5.65906341617299e-20,5.418517630204257e-20,5.191427428590342e-20,4.9768289667658996e-20,4.773902292041257e-20,4.58187365302861e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.598185240044932e-22,7.127209916826274e-20,2.766616743730018e-19,3.391391381424663e-19,3.1554025913339075e-19,2.927764408491502e-19,2.7214696857614574e-19,2.534119313775087e-19,2.363599547875295e-19,2.208028761152409e-19,2.0658073894499387e-19,1.935558588203525e-19,1.816035920148148e-19,1.7061386105413276e-19,1.6049427620387958e-19,1.5116018702569687e-19,1.4253483865963294e-19,1.3455373693252073e-19,1.2715828601421273e-19,1.2029454694043223e-19,1.1391568107475968e-19,1.0798055637754557e-19,1.0245078233309004e-19,9.729158566164269e-20,9.24734548071422e-20,8.796859640977327e-20,8.375113732824225e-20,7.979914188234724e-20,7.609224538533209e-20,7.261122999818418e-20,6.93391864526295e-20,6.62610814079029e-20,6.336255338650534e-20,6.063035220439316e-20,5.805318092144087e-20,5.562017074052132e-20,5.3320995176283515e-20,5.114686937923744e-20,4.9089503493675296e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.784424197740424e-23,3.748785771677707e-20,2.294603260398022e-19,3.3094948917537913e-19,3.1228214639581026e-19,2.9027827251257682e-19,2.702950470446157e-19,2.5210701308134513e-19,2.355134719298087e-19,2.2034381036489907e-19,2.064511709500807e-19,1.9370260579400714e-19,1.819807037080312e-19,1.711869196572857e-19,1.6123096351969926e-19,1.5203096678036516e-19,1.4351813845743988e-19,1.3562997887862999e-19,1.283089554928537e-19,1.2150510912350203e-19,1.1517456738251624e-19,1.0927638205490597e-19,1.0377346315349131e-19,9.863433296769015e-20,9.382934645491134e-20,8.93309067222021e-20,8.51156166639886e-20,8.116175483276482e-20,7.744882303544344e-20,7.395878545406287e-20,7.067560717847801e-20,6.758396992349545e-20,6.466974073531162e-20,6.192087003541591e-20,5.932576491255564e-20,5.687341089780445e-20,5.455443786682255e-20,5.2360003667125824e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8468157129643203e-20,1.856621851190563e-19,3.1983578701251546e-19,3.0840809747677573e-19,2.8717678555432966e-19,2.6785278688607853e-19,2.502228677996398e-19,2.34105759129725e-19,2.1934543120793966e-19,2.0580063265546445e-19,1.933466191674647e-19,1.818786909107215e-19,1.7130091853948e-19,1.6152632030099951e-19,1.5248180875525148e-19,1.441009807062332e-19,1.3632271030918716e-19,1.290939181018576e-19,1.2236799157130696e-19,1.1610142501188628e-19,1.1025481191796017e-19,1.0479470858480515e-19,9.968961843809607e-20,9.491022097382777e-20,9.043165778026301e-20,8.623085075981701e-20,8.228602146976638e-20,7.857800763435474e-20,7.508977285575503e-20,7.180504211912651e-20,6.87087997729133e-20,6.578824366161233e-20,6.303105681891163e-20,6.042553684842821e-20,5.796172839871349e-20,5.563023706555792e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64452463071239e-21,1.4847167533670486e-19,3.0708884639223105e-19,3.040571469835678e-19,2.8359727627347127e-19,2.6493106379175394e-19,2.478665853021746e-19,2.3223863965267885e-19,2.1789767265430826e-19,2.0471160748421921e-19,1.9256959001290137e-19,1.813700521309201e-19,1.710208992647993e-19,1.6144474786679635e-19,1.5257129153561857e-19,1.4433581142594536e-19,1.3668210804440281e-19,1.2956082897669273e-19,1.2292591123512755e-19,1.167356319845799e-19,1.1095458168655535e-19,1.0554941238602838e-19,1.0048908010854007e-19,9.574726525539169e-20,9.129953318958476e-20,8.712282532319251e-20,8.319685301455143e-20,7.950357845984607e-20,7.602576999263082e-20,7.274752933560113e-20,6.965530181765088e-20,6.673604647647149e-20,6.397737304433915e-20,6.13687409904347e-20,5.89002037038716e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.146303384413713e-21,1.1937342102907515e-19,2.9353584054858607e-19,2.9934048131533313e-19,2.796380599732342e-19,2.6162628894500985e-19,2.4513079634310323e-19,2.2999372584571247e-19,2.160756687101297e-19,2.0325961701258576e-19,1.9143836433994446e-19,1.8051470371506855e-19,1.7040695583295373e-19,1.610409114054184e-19,1.523482588796754e-19,1.4426967898574696e-19,1.3675307963147967e-19,1.2974984075575583e-19,1.2321592338290907e-19,1.1711395230103557e-19,1.1140872832543433e-19,1.0606748415178371e-19,1.0106243911361879e-19,9.636780214518596e-20,9.195923461778216e-20,8.781532161571916e-20,8.391702401088212e-20,8.024615356325882e-20,7.678592944179552e-20,7.352204452116897e-20,7.044073390213345e-20,6.752891950173696e-20,6.477547565752536e-20,6.216990359698097e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.959457808517647e-21,9.839665255153538e-20,2.806666370307241e-19,2.9434385641115245e-19,2.753848701209826e-19,2.5802190133800816e-19,2.4208879228484156e-19,2.2743880289702254e-19,2.1394877195852703e-19,2.0150585521246992e-19,1.9000773369510422e-19,1.793684326945963e-19,1.695098403542589e-19,1.6036005270691846e-19,1.518566309604935e-19,1.439447435684683e-19,1.3657321360489193e-19,1.2969568614250133e-19,1.2327282045633583e-19,1.1726756628303564e-19,1.1164543312899933e-19,1.0637717937918434e-19,1.0143565764973471e-19,9.679524937559201e-20,9.243341345892067e-20,8.833010952899098e-20,8.446619285025777e-20,8.082400010991374e-20,7.7388471789801e-20,7.414511911279288e-20,7.108017623681859e-20,6.818193241552201e-20,6.543933675979764e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.334452107323712e-22,8.387096883108172e-20,2.7005263670019103e-19,2.8908528065338843e-19,2.709119546961538e-19,2.541828720268273e-19,2.388010100966931e-19,2.246370548994485e-19,2.115725247943861e-19,1.9949998924817744e-19,1.8832917849257218e-19,1.7797807842074308e-19,1.6837119294419389e-19,1.5944296400322521e-19,1.5113582082043962e-19,1.4339602981363815e-19,1.361749202928928e-19,1.294311861805295e-19,1.2312592628553805e-19,1.1722292706561228e-19,1.1169148607631407e-19,1.065030997263313e-19,1.0163086961866555e-19,9.705112856520619e-20,9.274283503428832e-20,8.868588787286343e-20,8.486174135836214e-20,8.125458364117098e-20,7.784920212533512e-20,7.463114326577145e-20,7.158811127995198e-20,6.870850320722431e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.547403756749926e-22,7.433821919586147e-20,2.6191260161002637e-19,2.837753092789802e-19,2.662759651268238e-19,2.501622903609578e-19,2.353244658840932e-19,2.2163837313160128e-19,2.0899147041757694e-19,1.972891932677462e-19,1.8644562564348973e-19,1.7638167962803588e-19,1.67028678148539e-19,1.5832631142018813e-19,1.502182894131094e-19,1.4265362586363143e-19,1.355890495017014e-19,1.289838083596582e-19,1.2279996598705828e-19,1.1700535922924337e-19,1.1157012839808541e-19,1.0646609536905527e-19,1.0166846695563438e-19,9.715520054689805e-20,9.29052386503194e-20,8.889915320555452e-20,8.512038009290996e-20,8.155298295665235e-20,7.818182060478935e-20,7.499401226634888e-20,7.19774029541698e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.604337761009566e-22,6.991596324592543e-20,2.5578710860013254e-19,2.78368071639913e-19,2.615226437415653e-19,2.4601100496114046e-19,2.3170340026996375e-19,2.1848217724653474e-19,2.0624847706092956e-19,1.94912482061067e-19,1.8439151279493077e-19,1.7461377343098653e-19,1.655162154004651e-19,1.5703999243437995e-19,1.4913180288422666e-19,1.4174641044789943e-19,1.3484121253207761e-19,1.283765499187398e-19,1.2231879886217607e-19,1.1663674368807643e-19,1.1130092664878476e-19,1.0628542865123645e-19,1.0156720608691773e-19,9.712424520184413e-20,9.293623566988058e-20,8.898586116262599e-20,8.525646162361465e-20,8.173220827004513e-20,7.839963539022602e-20,7.524603601552335e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.674125919871776e-22,7.021607951928714e-20,2.529065089108238e-19,2.7285323554518077e-19,2.56696672179385e-19,2.4176760625543023e-19,2.279721097783854e-19,2.1520702991303049e-19,2.0337864771213455e-19,1.9240069248145147e-19,1.8219824988520118e-19,1.7270553279409967e-19,1.6386113890859756e-19,1.556094513842578e-19,1.4790326904723814e-19,1.4069813882954128e-19,1.3395267888611949e-19,1.276318049993733e-19,1.2170294561943858e-19,1.1613536347992985e-19,1.1090201367309343e-19,1.0597885167449255e-19,1.013429075467015e-19,9.697298876977363e-20,9.285102686796883e-20,8.895963814313206e-20,8.528230627774972e-20,8.180498066713339e-20,7.851440240620954e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.384635857762487e-22,7.2828558545259e-20,2.521957212622493e-19,2.673814675875562e-19,2.5183099113389624e-19,2.3746126805640533e-19,2.241648518649022e-19,2.1184412263530037e-19,2.0040921872412191e-19,1.8978210754577038e-19,1.7989426363387702e-19,1.7068172886686857e-19,1.6208657139326468e-19,1.5405962532779441e-19,1.465545872787583e-19,1.3952835291462605e-19,1.3294437766506383e-19,1.2676873421527504e-19,1.2096940588453684e-19,1.1551822204225816e-19,1.103901373297408e-19,1.0556122570412981e-19,1.0100941252364236e-19,9.671587722656472e-20,9.26625125320921e-20,8.88321146440926e-20,8.521004811260035e-20,8.178250214113299e-20
