0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.360364232303567e-23,1.8068451607539235e-19,6.441928772168677e-19,6.0141018091870995e-19,5.188109933081497e-19,4.506704768686648e-19,3.9396275666470375e-19,3.463861157422367e-19,3.061711641412573e-19,2.7194881214168206e-19,2.4264391635292284e-19,2.174033321680198e-19,1.9554496374032463e-19,1.7652200407832797e-19,1.5988920053947698e-19,1.4528203728850612e-19,1.3240117804528376e-19,1.209995023781075e-19,1.1087052100518718e-19,1.0184102441563313e-19,9.376609622631462e-20,8.652296897778349e-20,8.00071087959965e-20,7.412927368354959e-20,6.881350345204967e-20,6.399418515008661e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4048291793539616e-21,2.718469918994765e-19,6.381361030549419e-19,5.659525829289863e-19,4.916205009599057e-19,4.297600524817377e-19,3.7786037578933894e-19,3.339913058881539e-19,2.966593511726903e-19,2.6469167570313404e-19,2.3715761416948073e-19,2.133130923111711e-19,1.9256161769994146e-19,1.7441747995887393e-19,1.5848304164167714e-19,1.4443176737595136e-19,1.3199408221355488e-19,1.209447342922802e-19,1.1109477547621608e-19,1.0228612160292294e-19,9.438484998828172e-20,8.727692832229614e-20,8.086500566293147e-20,7.506621972435462e-20,6.980899565598774e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.978435852807902e-21,3.879493940740216e-19,6.11091673687376e-19,5.325671850967863e-19,4.655544286097871e-19,4.0933206874168574e-19,3.6180917857646535e-19,3.2136787476965624e-19,2.867376368001912e-19,2.5691028497774285e-19,2.310797716829069e-19,2.0859992310309487e-19,1.8894457442682656e-19,1.7168296929823977e-19,1.5646137547107192e-19,1.4298776531217053e-19,1.3101812590921937e-19,1.2034777178495477e-19,1.1080545207161513e-19,1.0224608977024968e-19,9.4546154909618e-20,8.760018826443402e-20,8.131842601437158e-20,7.5623331895948e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.184853333028143e-20,5.000113227785391e-19,5.735006918688373e-19,5.013458852120203e-19,4.408011947427404e-19,3.896247823329989e-19,3.4607438304521366e-19,3.0878179974459074e-19,2.7666134468284847e-19,2.4884500193652122e-19,2.2463692036089873e-19,2.0347048400955631e-19,1.8488182031836583e-19,1.6849000238548216e-19,1.5398055172406907e-19,1.410906959019241e-19,1.2960001338402895e-19,1.1932408767122648e-19,1.1010668835952277e-19,1.0181478859109871e-19,9.433482151875944e-20,8.757012235060124e-20,8.143719389647201e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7598501439546114e-25,1.2285795291445344e-19,5.649746013082676e-19,5.371344224515554e-19,4.72267753935922e-19,4.174381172845229e-19,3.707788761119611e-19,3.3082416463679783e-19,2.964107933748123e-19,2.666087831529784e-19,2.4067260954644095e-19,2.1799520877326447e-19,1.9807959476220847e-19,1.8051764817400215e-19,1.6497244149934969e-19,1.5116244431629977e-19,1.3885150031560527e-19,1.2784202844058027e-19,1.1796664579192533e-19,1.090828293998648e-19,1.0106890545660059e-19,9.382130876153542e-20,8.725058168405615e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071769783767876e-21,2.6589425821478877e-19,5.673069663995615e-19,5.037317464646207e-19,4.452491835577801e-19,3.954813540824746e-19,3.5286473157725734e-19,3.1615863114363046e-19,2.843711154132261e-19,2.567069907327946e-19,2.325187487841387e-19,2.1127629268990856e-19,1.9254431289144054e-19,1.759634346881012e-19,1.6123337119824225e-19,1.4810223262184179e-19,1.363592744184919e-19,1.2582596210327436e-19,1.1635027736903598e-19,1.0780244010864397e-19,1.0007198527566006e-19,9.306349528519147e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8468157129643203e-20,4.248312981566505e-19,5.351931724723772e-19,4.730579812796463e-19,4.2018181706944863e-19,3.7490350066651996e-19,3.3590485807939394e-19,3.0213199879829727e-19,2.727400639931095e-19,2.4704110410843643e-19,2.2447191416167046e-19,2.0456999659266394e-19,1.8695353134046534e-19,1.7130347659369583e-19,1.5735221034494101e-19,1.448758256438176e-19,1.3368463732942465e-19,1.2361713253176683e-19,1.1453542550560844e-19,1.0632215192149127e-19,9.887593472639686e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.791466683838103e-20,5.209976761099871e-19,5.008645105768256e-19,4.448802651854245e-19,3.9694047200499963e-19,3.5564947427207162e-19,3.19891433389115e-19,2.887718294004364e-19,2.615622748123252e-19,2.376664592376166e-19,2.1659469933246424e-19,1.9794273150651578e-19,1.8137276054854243e-19,1.6660143352704817e-19,1.53391682155361e-19,1.415426715061823e-19,1.30883394921167e-19,1.2126786167817116e-19,1.1257180872750633e-19,1.046879000341553e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0904341818590545e-22,2.6133850108887673e-19,5.263361521455416e-19,4.695766985430503e-19,4.1897564569320576e-19,3.7539247981171736e-19,3.37649419266679e-19,3.0480228702789513e-19,2.7608226096203504e-19,2.508599279779265e-19,2.2861842116568536e-19,2.0893103523637348e-19,1.914412231087074e-19,1.7584990221034828e-19,1.619068439919623e-19,1.4940006466938722e-19,1.3814906457037745e-19,1.2799974865703835e-19,1.1882095572220953e-19,1.1049939123497475e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.500269846843671e-20,4.314776581995229e-19,4.942711172549551e-19,4.410090218316305e-19,3.9513387478836976e-19,3.554059565119752e-19,3.2083143694859337e-19,2.9060106262378494e-19,2.6405232044276965e-19,2.4064116214716203e-19,2.199184425801511e-19,2.015088643201084e-19,1.850976164370195e-19,1.7042131119245527e-19,1.5725681685487342e-19,1.454141415125335e-19,1.3473108647291105e-19,1.2506959293410036e-19,1.163104083553587e-19
