2.2793877685935674e-20,3.16231501462451e-20,4.24438734245583e-20,5.553042873508182e-20,7.106670103289289e-20,8.921705074635872e-20,1.1028366038517387e-19,1.34413492714405e-19,1.617855127374317e-19,1.927221123397781e-19,2.2731591165992173e-19,2.628110282112223e-19,2.9046870733082386e-19,3.0833136947382947e-19,3.172470105351201e-19,3.1772407466115054e-19,3.1051126588032373e-19,2.958013519062476e-19,2.737884647061372e-19,2.470680074670545e-19,2.2211375780954514e-19,2.0039272997376312e-19,1.8137389436581548e-19,1.6471536844374038e-19,1.5003788585644444e-19,1.3703103248986046e-19,1.2550807341885893e-19,1.1523648225749022e-19,1.0604356017440741e-19,9.781986978969534e-20,9.041804067056698e-20,8.373858210440236e-20,7.771265997138184e-20,7.224469549923847e-20,6.727582761942625e-20,6.275961180670385e-20,5.863316277498118e-20,5.486098262552468e-20,5.140956693082832e-20,4.823728939622733e-20,4.5322485006121965e-20,4.2639491906721464e-20,4.01609295098158e-20,3.7873156303674786e-20,3.575605068806236e-20,3.379165345167173e-20,3.1970863523371635e-20,3.027800858333093e-20,2.870120135935458e-20,2.7233981915104356e-20,2.5864231693399628e-20,2.4584045333267484e-20,2.338850364723772e-20,2.2268318819538115e-20,2.1218235140135274e-20,2.0234232850090195e-20,1.930927623678962e-20,1.8439893990311787e-20,1.762259182403425e-20,1.6852125040680754e-20,1.6126235502339077e-20,1.544173764996375e-20,1.479482848127058e-20,1.418401050272673e-20,1.3606388034468292e-20,1.3059260057243302e-20,1.2541559538989382e-20,1.205074425364438e-20,1.1584903434763073e-20,1.1143209191557254e-20,1.072348967032141e-20,1.0324404810991502e-20,9.945246386363411e-21,9.584203359705964e-21,9.240350130123202e-21,8.91302495339793e-21,8.600753877846748e-21,8.302913522910248e-21,8.018845283167577e-21,7.747381827246063e-21,7.488120700849522e-21,7.240382249638809e-21,7.003278071742833e-21,6.776547067298388e-21,6.559506931949621e-21,6.351502597799383e-21,6.152347302559941e-21,5.961394546588254e-21,5.778167107384096e-21,5.602512348161039e-21,5.4338426943220915e-21,5.271816861360504e-21,5.116289855949926e-21,4.96674574473838e-21,4.822947341976554e-21,4.68474036880357e-21,4.551686254370024e-21,4.423627592427602e-21,4.3003905144854726e-21,4.181614899981581e-21,4.06720445863924e-21,3.9569599938885475e-21,3.85059980344616e-21,3.748066818725955e-21,3.649145158688432e-21,3.5536230804897476e-21,3.461462173443305e-21,3.3724463173374406e-21,3.2864192859843565e-21,3.2033485634493873e-21,3.1230290756545858e-21,3.0453486915715697e-21,2.9702719590459174e-21,2.8976123482918294e-21,2.827292757394402e-21,2.7592688624006618e-21,2.6933774058465695e-21,2.6295690943936138e-21,2.5677869214884684e-21,2.5078936148566277e-21,2.449861921899725e-21,2.393619893566643e-21,2.3390583224828988e-21,2.2861640940901493e-21,2.2348541049799038e-21,2.1850454460997304e-21,2.1367310758244724e-21,2.089824170750062e-21,2.0442633085739702e-21,2.000042350132585e-21,1.957076210586139e-21,1.9153210223213533e-21,1.8747678102969544e-21,1.835337163294408e-21,1.796999546973718e-21,1.75974051272996e-21,1.7234890853529244e-21,1.6882274185895812e-21,1.6539337961312048e-21,1.6205475410921817e-21
0,0,0,0,0,0,0,0,0,0,7.998724644733935e-24,1.5041729859147917e-21,9.02256013433042e-21,2.357921988548719e-20,4.4870592889446804e-20,7.280109648797997e-20,1.0702158827780635e-19,1.4757977498825598e-19,1.944051963244253e-19,2.4283948107239384e-19,2.7992661769764513e-19,3.0284286125302136e-19,3.1288389356965895e-19,3.1050217403506104e-19,2.965379956775248e-19,2.739897771495584e-19,2.510067658704864e-19,2.3046435128688703e-19,2.1207919423588833e-19,1.9563242813744048e-19,1.8082932314101536e-19,1.6747090525770037e-19,1.5541951139278916e-19,1.4448399114568133e-19,1.3454662677879272e-19,1.2551453271308732e-19,1.1726194307667854e-19,1.0971786472535195e-19,1.0281529130834813e-19,9.647097334765076e-20,9.064158243138873e-20,8.527579677004849e-20,8.031885723374286e-20,7.57434818186317e-20,7.15094288282105e-20,6.758078118220783e-20,6.393933741861096e-20,6.055375406916849e-20,5.74002574779918e-20,5.446592825524555e-20,5.172653019235708e-20,4.916625315825837e-20,4.6775259145688424e-20,4.4534973217310724e-20,4.24348843458909e-20,4.046695331400356e-20,3.8617109222299016e-20,3.6878409710393124e-20,3.524386646621772e-20,3.37029904872296e-20,3.225126566638642e-20,3.0882321123698476e-20,2.9588551138848733e-20,2.836696083670008e-20,2.7211759073959187e-20,2.6117544014006955e-20,2.5082181672472793e-20,2.410058778724838e-20,2.3168940968261466e-20,2.2285585495815458e-20,2.1446177824832215e-20,2.0648037935345025e-20,1.988974942588134e-20,1.9167690358342812e-20,1.8480009600120596e-20,1.7825383712241656e-20,1.720086490150814e-20,1.6605206453395148e-20,1.6037091206287743e-20,1.549418458469151e-20,1.4975681710095104e-20,1.4480223324620272e-20,1.4006032690927487e-20,1.3552587628805966e-20,1.3118523580542109e-20,1.2702530459303981e-20,1.2304234754475461e-20,1.1922343515092394e-20,1.1555902331823811e-20,1.1204605942505532e-20,1.0867279241861211e-20,1.05432396863863e-20,1.0232197300265464e-20,9.933120255357636e-21,9.645534197892398e-21,9.369130581679396e-21,9.10303229780033e-21,8.846924545523741e-21,8.600459600863576e-21,8.362917249612554e-21,8.134104918414417e-21,7.913624229018095e-21,7.700911797912437e-21,7.495853492190734e-21,7.298017565909775e-21,7.106980549208374e-21,6.922665623584297e-21,6.7446405647678964e-21,6.5725929320605315e-21,6.406457696023245e-21,6.2458247238281865e-21,6.0904697617997006e-21,5.940321908278783e-21,5.7950081176358004e-21,5.654374191803852e-21,5.5183314861899294e-21,5.386553498068463e-21,5.258941644446809e-21,5.13538191647921e-21,5.015599779876921e-21,4.89954073148018e-21,4.787060878564503e-21,4.677941814543516e-21,4.572157311280764e-21,4.4695411681707435e-21,4.3699275733055385e-21,4.273302443961156e-21,4.179492139818978e-21,4.088373820864898e-21,3.9999352092305544e-21,3.9140061415959874e-21,3.830498886013476e-21,3.7493954930713056e-21,3.670537146267915e-21,3.5938647791308206e-21,3.519349495530122e-21,3.446849350350368e-21,3.3763286524193974e-21,3.307743970742918e-21,3.2409739560849345e-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.579007115054935e-23,2.4817979492302744e-21,1.3812899017377184e-20,3.55337662866874e-20,6.697699487093524e-20,1.0808897254609458e-19,1.5844935222591168e-19,2.131035348134456e-19,2.559970210777265e-19,2.8217869215558385e-19,2.927037826032754e-19,2.8797465738199116e-19,2.7099000903875613e-19,2.5119640081183384e-19,2.331200265367129e-19,2.1671739634341777e-19,2.0181194062454502e-19,1.8826433653410375e-19,1.7588594274174317e-19,1.6457027375207799e-19,1.5421682402286856e-19,1.4470072428673382e-19,1.3595698450198156e-19,1.2790862503570685e-19,1.2047351044881296e-19,1.1361071935760623e-19,1.072598916099221e-19,1.013671537208231e-19,9.590520457946816e-20,9.082703084702325e-20,8.609697345313127e-20,8.169565408116858e-20,7.758671985925331e-20,7.374645653078349e-20,7.016010766979172e-20,6.679981197465635e-20,6.36498035294647e-20,6.069802398605478e-20,5.792336783199515e-20,5.531542193947142e-20,5.2863704255875254e-20,5.0552481901021294e-20,4.8374980982853643e-20,4.632164556017191e-20,4.438106750470282e-20,4.2548754681802656e-20,4.0816020720847037e-20,3.917476318807647e-20,3.7621781233812304e-20,3.614944876717962e-20,3.4752033930272924e-20,3.342705324198903e-20,3.21679916429586e-20,3.0970829262573604e-20,2.983344158283818e-20,2.875039591194911e-20,2.771891566105322e-20,2.6737015750376762e-20,2.5800274665385626e-20,2.490682240841655e-20,2.4054683315359705e-20,2.324035566177694e-20,2.2462632177755708e-20,2.1719474057294082e-20,2.1008216300019656e-20,2.032807566666276e-20,1.9677005401783538e-20,1.9053040453026006e-20,1.845562057667327e-20,1.7882806423152192e-20,1.7333166435211268e-20,1.680624273775376e-20,1.6300272742731667e-20,1.5814232675469166e-20,1.534768758948393e-20,1.4899089803912278e-20,1.4467727816301524e-20,1.4053138825710938e-20,1.3654007220912058e-20,1.326986081952435e-20,1.2900178056242845e-20,1.2543878652577362e-20,1.220067375994307e-20,1.1869965834649155e-20,1.1550909834925172e-20,1.1243334568196884e-20,1.0946592441219174e-20,1.06600482743779e-20,1.038358684448699e-20,1.0116559840840106e-20,9.858498620965623e-21,9.609305644571462e-21,9.368365736800522e-21,9.135342530472447e-21,8.910129677314225e-21,8.692167631061038e-21,8.481225103780472e-21,8.27716913385342e-21,8.079509986603933e-21,7.888099793404346e-21,7.702767547764485e-21,7.523101464573817e-21,7.349019792333216e-21,7.180306700511177e-21,7.01663459221362e-21,6.857964126795278e-21,6.704046013229435e-21,6.5546315435126565e-21,6.409699594396255e-21,6.268989715726181e-21,6.132317654784794e-21,5.99966499549954e-21,5.870776503007634e-21,5.745520584603645e-21,5.6238703172371914e-21,5.5055874855984545e-21,5.390583493490543e-21,5.278814998436639e-21,5.1700690912029856e-21,5.064292237153384e-21,4.96141929237861e-21,4.861268240239554e-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2528261453078793e-23,2.3859130261609243e-21,1.5213245366824904e-20,4.085153507098954e-20,7.873036384844505e-20,1.2877179050118243e-19,1.8658805817585402e-19,2.341595348653475e-19,2.627288027096181e-19,2.734804171949724e-19,2.673119658660531e-19,2.5100902355546563e-19,2.34505162037102e-19,2.1941820995545693e-19,2.0561416530843112e-19,1.929265424330762e-19,1.8126869142423073e-19,1.7053797689781238e-19,1.6062488933785828e-19,1.5147486909301555e-19,1.4300743919597616e-19,1.351507712213537e-19,1.2786846515149024e-19,1.2109783905473556e-19,1.1479134941543488e-19,1.089231595168559e-19,1.03444800811835e-19,9.832465556276145e-20,9.354304932602351e-20,8.906283519295123e-20,8.486299278745246e-20,8.092744495836001e-20,7.722805215378329e-20,7.375093076149405e-20,7.048210527323351e-20,6.740059935877495e-20,6.449738152515526e-20,6.175971102968238e-20,5.917237764618612e-20,5.6729392102607e-20,5.441917303707475e-20,5.2230917638904013e-20,5.0160358280103213e-20,4.8197327248299e-20,4.6334182373537576e-20,4.4567612480807305e-20,4.288893117351913e-20,4.1292778839678996e-20,3.9776322902509555e-20,3.833232006415682e-20,3.6957068354987665e-20,3.5647921108379705e-20,3.439898320863404e-20,3.32077614257734e-20,3.207162164688919e-20,3.098589509377222e-20,2.9948972137920944e-20,2.895813448062201e-20,2.800982893090169e-20,2.7103011211718938e-20,2.6234952425535995e-20,2.5403032607880607e-20,2.4606504797161853e-20,2.384278329790684e-20,2.3109959443851522e-20,2.2407422759411102e-20,2.173282322167097e-20,2.1084795852608994e-20,2.0462760746897187e-20,1.986465441301335e-20,1.928952821916035e-20,1.8736765122225434e-20,1.820461104442672e-20,1.7692436434567948e-20,1.719954590020077e-20,1.6724499127912773e-20,1.6266911001741103e-20,1.5825984828795744e-20,1.540059393201417e-20,1.499051006380744e-20,1.4594869801229333e-20,1.4212826272176158e-20,1.3844225851909653e-20,1.3488204160907097e-20,1.3144136367661019e-20,1.2811892423677248e-20,1.249065212878915e-20,1.2179967011453725e-20,1.1879695279674373e-20,1.1589090901758898e-20,1.1307845506195482e-20,1.103578181795268e-20,1.077224688371455e-20,1.0517043553237312e-20,1.0269943827034115e-20,1.0030398680364475e-20,9.798299115611803e-21,9.573357370303592e-21,9.35513666614175e-21,9.14358455104142e-21,8.938368650330122e-21,8.739157366668481e-21,8.545922536857215e-21,8.358316907985571e-21,8.176094819640144e-21,7.999231718044714e-21,7.827387303730647e-21,7.660386126811337e-21,7.498192291329472e-21,7.340488189641384e-21,7.187155698233709e-21,7.038137029460706e-21,6.89314831575694e-21,6.752118180477177e-21,6.614959768567796e-21,6.481430400933564e-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2100537888691498e-23,1.9220300429240223e-21,1.458789588818636e-20,4.2468872697079146e-20,8.472655779578501e-20,1.406447000762565e-19,1.9730939757981974e-19,2.363882245403701e-19,2.5510571574922574e-19,2.544678995813625e-19,2.4110864235369214e-19,2.265767034047045e-19,2.1316385255070512e-19,2.0077299408392215e-19,1.8933593119747578e-19,1.787520717493396e-19,1.6893163383781337e-19,1.5982911928039229e-19,1.5136617883030482e-19,1.4348338549571543e-19,1.3614844468643296e-19,1.293007731679847e-19,1.2290085036624007e-19,1.1692408422098264e-19,1.1132404297368875e-19,1.0607445221656145e-19,1.0115521632314171e-19,9.65311622756702e-20,9.218493626050539e-20,8.809906959861178e-20,8.424734293729827e-20,8.06184673667905e-20,7.719651760260939e-20,7.396248163072971e-20,7.090887316376022e-20,6.802121608465681e-20,6.52860074260103e-20,6.269791286850675e-20,6.02442232855307e-20,5.791538635085649e-20,5.57072632630582e-20,5.3608996465388726e-20,5.1613886713717203e-20,4.971839343022337e-20,4.791346285864832e-20,4.6194467724039096e-20,4.455809982687378e-20,4.299699057045345e-20,4.150802354330823e-20,4.008790623742402e-20,3.873080291598795e-20,3.7434701624719745e-20,3.619620462760387e-20,3.501087061549277e-20,3.387739429486027e-20,3.2792364681696034e-20,3.1752506952816305e-20,3.075688744398205e-20,2.9802274166526854e-20,2.888628138407999e-20,2.800814603301238e-20,2.716493070344519e-20,2.6354929241833377e-20,2.5577416795823976e-20,2.4829814105298028e-20,2.4110935428450647e-20,2.3420009492574732e-20,2.275484378908974e-20,2.2114651410816296e-20,2.1498563152337426e-20,2.0904778694677513e-20,2.03328166623458e-20,1.9781681229492685e-20,1.92499641067295e-20,1.8737379996105138e-20,1.8242849662572114e-20,1.7765314558799658e-20,1.7304582661628753e-20,1.6859573540339626e-20,1.642950618712538e-20,1.601421804794065e-20,1.5612683914028037e-20,1.5224343218623456e-20,1.4849018728896968e-20,1.4485777942935948e-20,1.4134235411934966e-20,1.3794169551063752e-20,1.3464764201676048e-20,1.3145772935930613e-20,1.2836910765991421e-20,1.2537491438679234e-20,1.2247378712481788e-20,1.196621289885126e-20,1.1693448046988737e-20,1.1429018594438953e-20,1.1172509089658702e-20,1.0923505052731893e-20,1.0681971281082711e-20,1.0447473726122035e-20,1.0219705324748178e-20,9.998635385981759e-21,9.783838552684879e-21,9.575095521366098e-21,9.372361423892864e-21,9.175239266761702e-21,8.98358140155058e-21,8.797315596622776e-21,8.616087031867458e-21,8.439806490085289e-21,8.26836540684868e-21,8.101460445553005e-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.816109603066917e-22,6.959536467628402e-21,2.9120408795849793e-20,6.804074249010304e-20,1.2275396368465322e-19,1.817920767312286e-19,2.2250085209830705e-19,2.411397820082704e-19,2.397216643825978e-19,2.271939058434831e-19,2.1449378943286618e-19,2.0270974172410877e-19,1.9178716711178798e-19,1.816320503116346e-19,1.721730818246947e-19,1.6337150971393914e-19,1.55154637045503e-19,1.4747504105318924e-19,1.4030321246119386e-19,1.335834354182916e-19,1.2728418191343176e-19,1.213813381725582e-19,1.1583269828560144e-19,1.106174385204914e-19,1.0571459731227351e-19,1.0109271271334555e-19,9.673823858120762e-20,9.263206534928353e-20,8.875137952571774e-20,8.50871979298645e-20,8.162214992556456e-20,7.834003260887477e-20,7.523444505614443e-20,7.229013693376081e-20,6.949564591499399e-20,6.684600563949431e-20,6.432818756740837e-20,6.193415293171148e-20,5.965965321127601e-20,5.749382433907557e-20,5.543111381029339e-20,5.346755194645403e-20,5.159429679001663e-20,4.980760879883732e-20,4.810353712348666e-20,4.647507916371016e-20,4.491982067225731e-20,4.343368453121654e-20,4.2011341385689807e-20,4.0651224946951064e-20,3.934924220013944e-20,3.8101463516761514e-20,3.6906768545155184e-20,3.5761279056163866e-20,3.466213228221376e-20,3.3608412584074665e-20,3.259659521280318e-20,3.1624632867153217e-20,3.069165575956683e-20,2.979456890338773e-20,2.8931949466138884e-20,2.8102871958095834e-20,2.7304705475632104e-20,2.653650576841715e-20,2.5797229832239277e-20,2.5084717371917063e-20,2.4398390760281557e-20,2.3737055054762244e-20,2.309902037660899e-20,2.2483944382160834e-20,2.1890532041867832e-20,2.1317513150433644e-20,2.076465728940978e-20,2.023066799449774e-20,1.9714608094326953e-20,1.9216282531951556e-20,1.8734461106741262e-20,1.8268471165851916e-20,1.781810003851035e-20,1.73822287677896e-20,1.696039483387604e-20,1.655233234575394e-20,1.615706195275561e-20,1.5774287953460814e-20,1.540366837633158e-20,1.5044379750940487e-20,1.469625859410125e-20,1.43588732970561e-20,1.4031568745408004e-20,1.3714266267400384e-20,1.3406467341393992e-20,1.3107674611654846e-20,1.2817845836804648e-20,1.2536460179653835e-20,1.2263149179419655e-20,1.1997876008420019e-20,1.1740130258783991e-20,1.1489648776991404e-20,1.1246377723466138e-20,1.1009840725318589e-20,1.0779860611625733e-20,1.0556350707937717e-20,1.0338885247384304e-20,1.0127357173666879e-20,9.921636214754237e-21,9.721358381478787e-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0113403114639505e-22,6.160704490678398e-21,2.890440682846267e-20,7.024184605457507e-20,1.2788862519241709e-19,1.8432482030729687e-19,2.189336428789945e-19,2.307162969614788e-19,2.2365970505488803e-19,2.118954536366417e-19,2.008604385331072e-19,1.9059235472342555e-19,1.8100639256220198e-19,1.7204722773558973e-19,1.6368043415319214e-19,1.5584101262819244e-19,1.4849218197471288e-19,1.416058105987768e-19,1.3513266027153112e-19,1.2904843762544594e-19,1.2332868849448983e-19,1.179367087636785e-19,1.1285669524186183e-19,1.0806635434004213e-19,1.0353907139854095e-19,9.926436646552823e-20,9.522197462177528e-20,9.139299324698258e-20,8.776995490014324e-20,8.433506824788062e-20,8.107496111871948e-20,7.798383966087313e-20,7.504650452842373e-20,7.225357754068973e-20,6.960010229096822e-20,6.70734045490948e-20,6.466700665584049e-20,6.237627750771946e-20,6.019090190650015e-20,5.810651723018058e-20,5.611851434160309e-20,5.421872387222832e-20,5.2404329314642184e-20,5.067057422444008e-20,4.9011241273392894e-20,4.7424503198858597e-20,4.5905585010744864e-20,4.4449902328647424e-20,4.305614812870532e-20,4.171979799397211e-20,4.0437512164572485e-20,3.9208222438117497e-20,3.802781677449618e-20,3.6893906752581734e-20,3.580547766143053e-20,3.4758918829906056e-20,3.375257035419367e-20,3.278535254012781e-20,3.185419612478684e-20,3.095799952752022e-20,3.009554595949467e-20,2.926431517867876e-20,2.846363331407455e-20,2.7692106322628435e-20,2.6947762759192207e-20,2.6230203239047027e-20,2.5537916955738402e-20,2.4869422063264925e-20,2.4224449751019742e-20,2.360148753874301e-20,2.2999442104235438e-20,2.241808589030129e-20,2.1855983721154278e-20,2.1312350867010713e-20,2.0786939222044147e-20,2.027844338951851e-20,1.9786323784897074e-20,1.9310270214591743e-20,1.8849140149221626e-20,1.8402588617805658e-20,1.797021666975091e-20,1.755106362857173e-20,1.7144938771629357e-20,1.67513385758211e-20,1.6369498772053994e-20,1.5999327580339222e-20,1.5640243415715785e-20,1.529166605339026e-20,1.4953546213755873e-20,1.462527627810016e-20,1.430642639296622e-20,1.3996953594469726e-20,1.369626243094249e-20,1.3404045902411574e-20,1.312024119858889e-20,1.2844292573672037e-20,1.2575993336644527e-20,1.2315242371421182e-20,1.2061542970157993e-20,1.1814770238911853e-20,1.1574772199818161e-20,1.1341124216092535e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.470455570185435e-22,1.0720506427737383e-20,4.0205031595148744e-20,8.926901099713001e-20,1.502650710043837e-19,1.9653040318771701e-19,2.182702824531112e-19,2.1705509527738416e-19,2.0685603983593698e-19,1.9661741052546346e-19,1.8705574940355176e-19,1.7809677470486108e-19,1.6969845249708974e-19,1.6182863369399871e-19,1.5443104832144564e-19,1.474779336593941e-19,1.409413432255616e-19,1.3477933116508709e-19,1.2897383742223546e-19,1.2349938464524855e-19,1.1832555731661478e-19,1.1344037883538362e-19,1.0882069023528914e-19,1.0444488939984077e-19,1.0030444245765127e-19,9.637901728280171e-20,9.26533320148218e-20,8.912076537797085e-20,8.576394739729842e-20,8.257216058769705e-20,7.953974071461748e-20,7.665220353237829e-20,7.390214630278586e-20,7.128427655128396e-20,6.878680595909504e-20,6.64047488751718e-20,6.413283792831273e-20,6.196173707684488e-20,5.988822758599543e-20,5.790687374026669e-20,5.601057031051382e-20,5.419722908146153e-20,5.2461393143401976e-20,5.079782341741591e-20,4.92050262226668e-20,4.7677831007115845e-20,4.621242105748552e-20,4.480757562066982e-20,4.345859541328454e-20,4.216275092214096e-20,4.091888252472846e-20,3.9722863907484956e-20,3.8572798114591704e-20,3.7467451260017607e-20,3.640331575729457e-20,3.537913270828259e-20,3.4393511553699164e-20,3.344357213401693e-20,3.2528544342257785e-20,3.164683505112193e-20,3.079619127202514e-20,2.9976156583842523e-20,2.918500442081187e-20,2.842104131348629e-20,2.768396006223149e-20,2.6972032188442627e-20,2.6284008231826033e-20,2.561962813758651e-20,2.497725177149776e-20,2.435598233597658e-20,2.3755536293032985e-20,2.3174421821326218e-20,2.261202227788117e-20,2.206798317015033e-20,2.1540998803346985e-20,2.1030674940947278e-20,2.0536555657950026e-20,2.0057543083000665e-20,1.9593419256229377e-20,1.914360874605324e-20,1.8707238137585087e-20,1.828420254367282e-20,1.787383732280763e-20,1.7475479387894718e-20,1.708907242167282e-20,1.6713922030983692e-20,1.6349536974702963e-20,1.599586815324445e-20,1.5652235078078174e-20,1.5318286906354142e-20,1.4993951857803874e-20,1.467859482018512e-20,1.437197958479534e-20,1.4073990595091766e-20,1.3784060208041938e-20,1.3502045693512945e-20,1.3227773369576917e-20,1.2960757956778579e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4332200631462478e-23,3.896037426143835e-21,2.4508027707193305e-20,6.645300936126623e-20,1.2666166814413201e-19,1.7904311328833133e-19,2.0662681646218624e-19,2.092204404012928e-19,2.0035072174969778e-19,1.9090299357718097e-19,1.8204980755036182e-19,1.7372786252327106e-19,1.6590592670630313e-19,1.5855256158573437e-19,1.5162057999430851e-19,1.4508966519576035e-19,1.3893115633521765e-19,1.3311083734730848e-19,1.276152351040184e-19,1.224182968280637e-19,1.1749572112691554e-19,1.1283790778577722e-19,1.0842198409339788e-19,1.0423075865605362e-19,1.0025678284152883e-19,9.64805162228626e-20,9.288990211974628e-20,8.947856852751008e-20,8.623022133256833e-20,8.313653279320604e-20,8.019154911773359e-20,7.738200898696534e-20,7.470230377161888e-20,7.214650792012987e-20,6.970411881283802e-20,6.73715155204147e-20,6.514258311166591e-20,6.300932852894243e-20,6.09694026256173e-20,5.901666662797993e-20,5.714522681198892e-20,5.535340285505475e-20,5.3635378122740676e-20,5.1986858987264084e-20,5.040647215724301e-20,4.888893115391163e-20,4.743116539983646e-20,4.603187037275796e-20,4.468640415874082e-20,4.339263276929458e-20,4.214916813909748e-20,4.095206439388171e-20,3.9799905330847564e-20,3.8691126634434876e-20,3.762248825697284e-20,3.6593123863351545e-20,3.5601241258261e-20,3.464430593264176e-20,3.372180443361437e-20,3.283179445370484e-20,3.197237091727937e-20,3.114318823880699e-20,3.0342301958953236e-20,2.9568306492063655e-20,2.882090928839388e-20,2.809826527199264e-20,2.7399365586616694e-20,2.6723891265002186e-20,2.6070164076407192e-20,2.543749032570259e-20,2.4825471224994196e-20,2.4232637927396154e-20,2.365854693485959e-20,2.3102685352621514e-20,2.2563818125647154e-20,2.2041700059056914e-20,2.153568381865204e-20,2.1044786852652324e-20,2.0568891167811375e-20,2.010724907284608e-20,1.9659114625117962e-20,1.9224424470285214e-20,1.880239744782058e-20,1.8392480933938562e-20,1.7994619693851523e-20,1.760804820910272e-20,1.7232371797540642e-20,1.6867509709647946e-20,1.651274747321516e-20,1.6167819364260926e-20,1.583259538696256e-20,1.5506436968884165e-20,1.5189183545157606e-20,1.4880639731561806e-20,1.4580259610916193e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.699969309666013e-24,1.618024994669139e-21,1.7294959874951878e-20,5.528408488759123e-20,1.1408389605604728e-19,1.686397981785367e-19,1.9789509415783997e-19,2.011682986929261e-19,1.9302310296494474e-19,1.8433241685015093e-19,1.7616234365526405e-19,1.6846045532808986e-19,1.6120417863587776e-19,1.543616694802734e-19,1.4789491155799984e-19,1.4178893533602872e-19,1.3601479446206442e-19,1.3054548848768063e-19,1.2537035094163733e-19,1.2046396873455011e-19,1.1580724109517425e-19,1.1139189210229485e-19,1.071962110539526e-19,1.0320680218385632e-19,9.941658577493812e-20,9.580745799331276e-20,9.23701661691829e-20,8.909809524765954e-20,8.597651102928017e-20,8.299918195733449e-20,8.015952435357357e-20,7.744586911549046e-20,7.485419315200195e-20,7.237770237161152e-20,7.000751596057271e-20,6.774102386218728e-20,6.557140549435164e-20,6.349211254129213e-20,6.150127805388786e-20,5.959243936799565e-20,5.776082598022283e-20,5.600491207335174e-20,5.431882402112396e-20,5.269915020967688e-20,5.1144441228819365e-20,4.964953960629295e-20,4.821207434026673e-20,4.6830503198702416e-20,4.5500442055277294e-20,4.4220317415360975e-20,4.2988391221286405e-20,4.180106356659017e-20,4.065737189587848e-20,3.95553249620662e-20,3.8492106758578246e-20,3.746714680543182e-20,3.6478287071036067e-20,3.5523410890827895e-20,3.460213429651025e-20,3.371229686563348e-20,3.285233689991516e-20,3.202192935731192e-20,3.1219024236861623e-20,3.044250063280004e-20,2.96920041514788e-20,2.896567016795757e-20,2.826272794123725e-20,2.758273439168945e-20,2.692405753363517e-20,2.6286204611518036e-20,2.566860576545945e-20,2.506988876793251e-20,2.448978119126901e-20,2.392756380451838e-20,2.3382144927908136e-20,2.285339346316642e-20,2.234047867600898e-20,2.1842571775011015e-20,2.1359602369324062e-20,2.0890702538128198e-20,2.0435258279982896e-20,1.999320822539943e-20,1.9563701832928937e-20,1.9146300584693732e-20,1.8740914762659096e-20,1.8346750541120552e-20,1.7963512683225085e-20,1.759105675504768e-20,1.722867326053369e-20,1.6876183801534273e-20,1.6533371293305085e-20,1.6199629185885588e-20
