2.4891153200954813e-20,3.5296678650080496e-20,4.8240099067119504e-20,6.40658903498356e-20,8.296391016816451e-20,1.0533554293604848e-19,1.313247526394304e-19,1.6136289223311133e-19,1.9558466356005928e-19,2.343986370456308e-19,2.7601230039425194e-19,3.099151224052456e-19,3.3141523397372593e-19,3.4176525444844957e-19,3.4162666174074684e-19,3.319547859255833e-19,3.12805331019668e-19,2.8508825999183923e-19,2.5431926391386674e-19,2.2710861459563543e-19,2.0368422989222536e-19,1.833563482779461e-19,1.6564657464621099e-19,1.501580699717923e-19,1.365231723842727e-19,1.2451283296331585e-19,1.1384879024079232e-19,1.043894732467881e-19,9.593195573028152e-20,8.837849401054235e-20,8.158706927747636e-20,7.54809623165814e-20,6.996621726677723e-20,6.497554932198788e-20,6.045139585886545e-20,5.633318871868661e-20,5.2586128721924326e-20,4.915864165728785e-20,4.6027959908235935e-20,4.3152932354463114e-20,4.0516310585146056e-20,3.808731663690103e-20,3.5850524730153275e-20,3.3784732308224215e-20,3.18744146876338e-20,3.010647084615742e-20,2.8465374000575e-20,2.694322975342753e-20,2.5525837911896167e-20,2.4207954585356484e-20,2.297764975067532e-20,2.1830664667444992e-20,2.075776671726245e-20,1.9754671393204695e-20,1.8814941935465548e-20,1.7933737646914056e-20,1.7107155662444496e-20,1.632996833897741e-20,1.5599899517873163e-20,1.4911939536362264e-20,1.4264590803239973e-20,1.3653510649095406e-20,1.3077398462589228e-20,1.2532836418729968e-20,1.2018346656623404e-20,1.153155647762282e-20,1.1070615144552337e-20,1.063413565178799e-20,1.0220000457243722e-20,9.827445525767715e-21,9.454376843751707e-21,9.100306548332819e-21,8.763384507956962e-21,8.443151870007246e-21,8.138143478545394e-21,7.84776238825106e-21,7.571006757293304e-21,7.307056260490658e-21,7.055354194508134e-21,6.81492033128572e-21,6.585472719413109e-21,6.366021414033914e-21,6.156395811674218e-21,5.955711661681262e-21,5.763789693007911e-21,5.579930393492241e-21,5.403861263919655e-21,5.2351151396811e-21,5.073285196061435e-21,4.9181279978846204e-21,4.769141731747627e-21,4.6262171970904726e-21,4.4888406815438225e-21,4.356951962330979e-21,4.230089804711075e-21,4.1081788042709e-21,3.990856432020428e-21,3.877985316277787e-21,3.7693307373246314e-21,3.6646723288240446e-21,3.563897131257884e-21,3.466727289563841e-21,3.3731206533712296e-21,3.2827904971986616e-21,3.195717452769344e-21,3.111643864770851e-21,3.0305362596579505e-21,2.952194287602468e-21,2.8765426870479774e-21,2.8034566184069136e-21,2.7328079292333846e-21,2.6645421993390258e-21,2.5984956329659134e-21,2.5346534251678733e-21,2.4728459235320845e-21,2.4130692211324726e-21,2.355171245210828e-21,2.2991365335217705e-21,2.244848532809087e-21,2.1922629617044016e-21,2.1413104738599434e-21,2.0919120740407292e-21,2.044041119671383e-21,1.997595995556718e-21,1.952573262019391e-21,1.908867633674445e-21,1.866480864557997e-21,1.825319067812265e-21,1.7853748795423195e-21,1.7465776138790637e-21
0,0,0,0,0,0,0,0,0,3.2099056742652083e-24,9.965912676378266e-22,8.401964466251631e-21,2.4712186090813416e-20,4.940287215275922e-20,8.23558191808104e-20,1.2313649692950919e-19,1.7197636709892768e-19,2.279842864035859e-19,2.8008305794093093e-19,3.1560091987771545e-19,3.339122670468385e-19,3.3661401297756756e-19,3.2456168345528135e-19,2.9999188367916103e-19,2.7303614048947733e-19,2.490163593475878e-19,2.2768907097505255e-19,2.0877114401361486e-19,1.9185674112873784e-19,1.7675038226470829e-19,1.6316804041638242e-19,1.5095628288905186e-19,1.3992720498318683e-19,1.2994624211576664e-19,1.2089827334255236e-19,1.1266216687319983e-19,1.0516832694968258e-19,9.831360900427866e-20,9.205247950564672e-20,8.630263928897253e-20,8.102959282182349e-20,7.617178647789823e-20,7.169836985103074e-20,6.756693941262629e-20,6.374644695610075e-20,6.021069141622687e-20,5.692862038709733e-20,5.3884445663852455e-20,5.1049767922232835e-20,4.841409977293863e-20,4.595358206140041e-20,4.36596976251178e-20,4.151398191736694e-20,3.9507866244542724e-20,3.762847756814156e-20,3.586613485571429e-20,3.4213032668764964e-20,3.265871611186927e-20,3.1198633037877e-20,2.9822764495691055e-20,2.8528115414837845e-20,2.730600078108379e-20,2.6153819468963023e-20,2.5064736083954295e-20,2.4035795014730305e-20,2.306225104134244e-20,2.214040282777033e-20,2.1267476466436294e-20,2.0439237031441655e-20,1.965415650958976e-20,1.8908047030178917e-20,1.8199932903948145e-20,1.7526114006075386e-20,1.6885672665623302e-20,1.6275678680226865e-20,1.569493820386342e-20,1.5141447627752686e-20,1.4613566362846064e-20,1.4110181044083772e-20,1.362933128861189e-20,1.3170453214683966e-20,1.2731567006579595e-20,1.2312331470102516e-20,1.1910978170039588e-20,1.1527148577695957e-20,1.1159443721032077e-20,1.0807318621986407e-20,1.0469838986258574e-20,1.0146191194825968e-20,9.83588839553181e-21,9.537926999077557e-21,9.25208861250532e-21,8.977345849473314e-21,8.713578268929426e-21,8.459863435866432e-21,8.216050547093927e-21,7.981414571728701e-21,7.755680776674713e-21,7.538379740039147e-21,7.32907074561921e-21,7.127527882821666e-21,6.933195462289874e-21,6.7459891864329445e-21,6.565335625719093e-21,6.391196045042396e-21,6.223055153036174e-21,6.060846005111907e-21,5.904167916588178e-21,5.752870369977479e-21,5.606703695435686e-21,5.465411597649631e-21,5.3288852403101654e-21,5.196797044144177e-21,5.0691174003659e-21,4.945507016830183e-21,4.825958079976895e-21,4.710166455656132e-21,4.5981012205328435e-21,4.48952927680625e-21,4.384362065049366e-21,4.282460897749871e-21,4.183667790342207e-21,4.0879294596669966e-21,3.995042682928987e-21,3.905000581030585e-21,3.817592591071317e-21,3.732822220992321e-21,3.650501704095501e-21,3.5706163131414055e-21,3.493024681675181e-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.979343020766134e-22,6.623268876708811e-21,2.5230042751395358e-20,5.662565059079595e-20,1.0001789933963473e-19,1.5510167888827286e-19,2.185399150086041e-19,2.7127474917651916e-19,3.029876820801366e-19,3.152092848610931e-19,3.0843023846149423e-19,2.876905767014551e-19,2.651150646059401e-19,2.44742359379051e-19,2.264254491448107e-19,2.098824880259018e-19,1.9491163714840445e-19,1.813402219405394e-19,1.689865519187474e-19,1.5774623758384291e-19,1.474645682167599e-19,1.3807324622770754e-19,1.294488277626066e-19,1.215395715737589e-19,1.1425315088141711e-19,1.0754329191056005e-19,1.0134639188942081e-19,9.56158803541113e-20,9.031245726458939e-20,8.5389545858232e-20,8.0823464766446e-20,7.657161669133967e-20,7.261827117249681e-20,6.892764089662234e-20,6.548695062635835e-20,6.226850463943879e-20,5.925945040491239e-20,5.644047913039734e-20,5.3797069842811e-20,5.1317514848486106e-20,4.898613242588774e-20,4.679609462494097e-20,4.4732373614682446e-20,4.279047696747529e-20,4.0957377678341444e-20,3.9229174213733455e-20,3.7595613888271607e-20,3.605226346069241e-20,3.4592005383202626e-20,3.3209287871836656e-20,3.189995023015219e-20,3.0657640321091055e-20,2.948006621570713e-20,2.8360946356940033e-20,2.7298817268908446e-20,2.6288128984372218e-20,2.532750505148599e-20,2.4412550340918992e-20,2.354147415461803e-20,2.2711271198538342e-20,2.1919480686649146e-20,2.1164432637556507e-20,2.0443186593535182e-20,1.975489676549139e-20,1.909659354755555e-20,1.8467765168719166e-20,1.7865759081305824e-20,1.729003751358975e-20,1.6738502090688275e-20,1.6210335377911073e-20,1.5704135989356546e-20,1.521868354486496e-20,1.4753247795147202e-20,1.430632341592441e-20,1.387758283074443e-20,1.3465485021178398e-20,1.3069849332809041e-20,1.2689292167969397e-20,1.2323587330839944e-20,1.197164731820298e-20,1.1633060046748847e-20,1.1307121411548064e-20,1.0993170364499463e-20,1.0690868053144826e-20,1.0399380976488006e-20,1.0118582693154634e-20,9.847613092940603e-21,9.586414075490035e-21,9.334212734389847e-21,9.09090865673749e-21,8.855900839333761e-21,8.628963514896505e-21,8.409722193503785e-21,8.197792447424033e-21,7.993011028664446e-21,7.794886587791765e-21,7.603374713387747e-21,7.417966487407464e-21,7.238650189975277e-21,7.064969637948795e-21,6.89687844816401e-21,6.734026987778708e-21,6.576282422917759e-21,6.423436730558423e-21,6.2752529432454275e-21,6.13165113940768e-21,5.992326496935027e-21,5.857268697590081e-21,5.726161909541267e-21,5.599011394491715e-21,5.475535513558063e-21,5.355712176756744e-21,5.239329342810502e-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69959989070905e-24,1.5865353105133183e-21,1.4091774128614758e-20,4.2787212686409926e-20,8.671039100035926e-20,1.4577462443283223e-19,2.1219940921995145e-19,2.6212872843636145e-19,2.8909518762039716e-19,2.93657093932367e-19,2.7950830870897256e-19,2.598717347157019e-19,2.417772419280309e-19,2.2530634411178556e-19,2.1031986086380315e-19,1.966115195185259e-19,1.8409026028396034e-19,1.7259149797181854e-19,1.6204624702540234e-19,1.523314100208498e-19,1.433852910719504e-19,1.351230898924124e-19,1.274827150267734e-19,1.2041176852830445e-19,1.1384815054356737e-19,1.0776028718386698e-19,1.0209138433542283e-19,9.682046889423747e-20,9.189982636094665e-20,8.731242377055052e-20,8.302133497797751e-20,7.900942396424659e-20,7.525094670788768e-20,7.172654268984733e-20,6.842060227948807e-20,6.531221735537482e-20,6.239228435008348e-20,5.964076696122285e-20,5.705167552609169e-20,5.460764140302584e-20,5.230346275643527e-20,5.012546988873748e-20,4.806775204922311e-20,4.612081955570067e-20,4.4277270327150186e-20,4.253155699134748e-20,4.087521037271837e-20,3.9305174688859177e-20,3.781307486707602e-20,3.639695968464276e-20,3.504942948274269e-20,3.376864906603266e-20,3.254875849767061e-20,3.1387370276241763e-20,3.028047750411721e-20,2.92247992651652e-20,2.821810900704577e-20,2.725648627708044e-20,2.6338803401815662e-20,2.5461101065943016e-20,2.46226969355511e-20,2.3820054422593284e-20,2.305245652692888e-20,2.231710552786342e-20,2.161291155629466e-20,2.0938006172807823e-20,2.0290762269274483e-20,1.967020621912052e-20,1.9074331003999664e-20,1.8502699872868613e-20,1.7953258217094483e-20,1.7425765173804803e-20,1.6918376020277405e-20,1.6430789174211388e-20,1.596155468961159e-20,1.5510123144154684e-20,1.5075555769011224e-20,1.4656971202148184e-20,1.4253917658451966e-20,1.3865283847940478e-20,1.3490901188892403e-20,1.3129622913808058e-20,1.2781371558660733e-20,1.2445116622997603e-20,1.2120724228331185e-20,1.1807393069279056e-20,1.1504822134900483e-20,1.1212512125373916e-20,1.0929950490997668e-20,1.0656919576532172e-20,1.03927642757383e-20,1.0137425375772395e-20,9.890224346521522e-21,9.651145562113089e-21,9.419580802810711e-21,9.195468226882069e-21,8.97834167594611e-21,8.768024045289832e-21,8.564237982033895e-21,8.366667542273796e-21,8.175206168198911e-21,7.989447446668878e-21,7.809377620586954e-21,7.63457559777439e-21,7.465048393553311e-21,7.300420504509693e-21,7.140662478516237e-21,6.985491605236303e-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.427430832896814e-23,3.51588406423459e-21,2.2455567347219756e-20,5.974178191009452e-20,1.1519865366263742e-19,1.8351483463990893e-19,2.3944152044746616e-19,2.6988599167529363e-19,2.7608903755309736e-19,2.6274706217190214e-19,2.4575446313362915e-19,2.3010352188418876e-19,2.1573065011328851e-19,2.025496193614168e-19,1.9040656406978848e-19,1.792243674985993e-19,1.688970335755833e-19,1.5934695111936247e-19,1.5050862534458957e-19,1.4230443457284131e-19,1.346949130389157e-19,1.2760907097082254e-19,1.2102069304849428e-19,1.1487013855909958e-19,1.0913611715719288e-19,1.0377247302759168e-19,9.87577870125821e-20,9.405988038636631e-20,8.96545534785607e-20,8.55222950397409e-20,8.163697097475833e-20,7.798720228440485e-20,7.454794460327712e-20,7.131171115570142e-20,6.825679201736615e-20,6.537668515667186e-20,6.265430414247342e-20,6.008226083509897e-20,5.764869361139445e-20,5.534435024416796e-20,5.3162296798489813e-20,5.109194723290376e-20,4.9129481973836864e-20,4.726443260367751e-20,4.5494360192627994e-20,4.3810015541128045e-20,4.2209104747745067e-20,4.068430318757328e-20,3.92326266045027e-20,3.784906657899601e-20,3.652952213169794e-20,3.527121018470804e-20,3.4069230370308335e-20,3.292217315367169e-20,3.182508959075671e-20,3.077712679865761e-20,2.9773864221046585e-20,2.8814405643983226e-20,2.789525405798939e-20,2.7015047181766608e-20,2.6171449560472718e-20,2.5362427391177292e-20,2.4586763689867338e-20,2.384194978503983e-20,2.3127439759962983e-20,2.2440665457680555e-20,2.1781325811774588e-20,2.1147115012070135e-20,2.05376560959323e-20,1.9951136704143852e-20,1.9386870086567084e-20,1.8843682829608272e-20,1.8320473275268017e-20,1.7816676714986428e-20,1.7330904092447754e-20,1.6862944689020068e-20,1.6411365103283582e-20,1.5976068509119745e-20,1.5555766833041514e-20,1.515029273370541e-20,1.4758644619879413e-20,1.4380446243099964e-20,1.4015073503823523e-20,1.366188574082598e-20,1.3320610896057644e-20,1.2990430119827066e-20,1.2671269399072146e-20,1.236228060544297e-20,1.2063444207388484e-20,1.1773999960976152e-20,1.1493870567165891e-20,1.1222473351539898e-20,1.095958694215736e-20,1.0704864661935831e-20,1.0457911596961714e-20,1.0218594555356903e-20,9.986405541235071e-21,9.76132735892053e-21,9.542833664470823e-21,9.330933226684059e-21,9.125156685269733e-21,8.925467226557165e-21,8.731511476913035e-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.493108541094877e-24,2.2193293792663663e-21,1.907629860970587e-20,5.699618759378021e-20,1.1494852737120974e-19,1.8436093037644754e-19,2.357058339373889e-19,2.591743728600097e-19,2.5767012389623696e-19,2.43049688766337e-19,2.284786132017048e-19,2.1506052135379072e-19,2.0266822309280863e-19,1.9120858877705307e-19,1.8060302785056707e-19,1.707583980757016e-19,1.616273424543072e-19,1.5312467671379818e-19,1.4521894374552422e-19,1.3783857759573456e-19,1.3095803088571485e-19,1.2452191888282416e-19,1.1850453963989312e-19,1.1286728025152734e-19,1.0758110229063167e-19,1.0262259320716046e-19,9.796039335841441e-20,9.358084849895606e-20,8.945390660876281e-20,8.557058392127363e-20,8.19048295835484e-20,7.84488414740053e-20,7.518211670656121e-20,7.209578987305849e-20,6.917562760280535e-20,6.641052767331191e-20,6.379216970001322e-20,6.130785094819497e-20,5.895298811540008e-20,5.671501960980519e-20,5.459101883431216e-20,5.2569887199441806e-20,5.064887213507818e-20,4.881918444769279e-20,4.707724317514409e-20,4.541703845765745e-20,4.38336493195279e-20,4.2323736202677504e-20,4.088141890425795e-20,3.950500605105352e-20,3.8188559150991154e-20,3.6931054786078445e-20,3.5727188503791465e-20,3.4575884891004414e-20,3.347294770648042e-20,3.24167422789392e-20,3.1404466176194985e-20,3.0433678933680035e-20,2.950292022978765e-20,2.860917978076635e-20,2.7751802513097995e-20,2.692770676338138e-20,2.613653126656246e-20,2.537550916261384e-20,2.4644188114713688e-20,2.3940393379976413e-20,2.3263300891648622e-20,2.261150261050692e-20,2.198367660054999e-20,2.1379145238980235e-20,2.0796241725799303e-20,2.0234713208900762e-20,1.969283967631889e-20,1.9170504941422226e-20,1.8666163378693805e-20,1.817961418666296e-20,1.7709655504580815e-20,1.725583585259638e-20,1.681740634162116e-20,1.639359820935575e-20,1.598408499937672e-20,1.5587884131893107e-20,1.5204906794831274e-20,1.4834135275434574e-20,1.4475546136791973e-20,1.412822712317192e-20,1.379208547948707e-20,1.3466422024784418e-20,1.3150971123505176e-20,1.2845316780016995e-20,1.2548985116836962e-20,1.2261816310191404e-20,1.1983200789731808e-20,1.1713117921483956e-20,1.145093611832464e-20,1.1196665902384985e-20,1.0949744064151741e-20,1.0710126429011152e-20,1.0477388965795627e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.164916974888178e-23,4.474669815181574e-21,2.7336532062419183e-20,7.371524035751377e-20,1.4033012745983166e-19,2.0383460241708673e-19,2.4010439188107126e-19,2.476957012926937e-19,2.3641262141996394e-19,2.2306762814503354e-19,2.1069497618337236e-19,1.9921004118180844e-19,1.8855757555276832e-19,1.786382016806204e-19,1.69415221095595e-19,1.6080514357551527e-19,1.5277816505555558e-19,1.4526967263822693e-19,1.3824968193616242e-19,1.316731463890731e-19,1.2550618920774872e-19,1.1972149685967016e-19,1.1428248458072627e-19,1.091732230647949e-19,1.0435865304560405e-19,9.982829388778383e-20,9.555175416376451e-20,9.15199317680033e-20,8.770890763808805e-20,8.41083392178454e-20,8.070162158245978e-20,7.747580266500892e-20,7.442117574435632e-20,7.15229215651443e-20,6.877569315831297e-20,6.616483592852386e-20,6.368693565114732e-20,6.132904449760135e-20,5.908795126649071e-20,5.695340231509856e-20,5.492122002391263e-20,5.298439317458761e-20,5.1137180861938845e-20,4.9375687093091415e-20,4.769305190997134e-20,4.6087302123958105e-20,4.455150977564368e-20,4.308448092585611e-20,4.1680027297956304e-20,4.0336894294246593e-20,3.9050186498753205e-20,3.781799687242712e-20,3.6637056043820637e-20,3.550451691989161e-20,3.4418675861283607e-20,3.337602101290273e-20,3.237578815334616e-20,3.141438215464371e-20,3.049138155801441e-20,2.960355849117666e-20,2.875038524926838e-20,2.79293247352877e-20,2.7139415577063595e-20,2.6379015128876524e-20,2.5646581194686742e-20,2.4941323246667022e-20,2.4261296763786128e-20,2.3606206763899114e-20,2.2974046647867152e-20,2.2364680870124712e-20,2.1776306274128055e-20,2.120868860100799e-20,2.066042573683057e-20,2.0130990976492434e-20,1.961951065153662e-20,1.9125087909034964e-20,1.8647341898626438e-20,1.8185126323772618e-20,1.773833757459517e-20,1.7305788367760178e-20,1.6887451361315127e-20,1.6482262300125864e-20,1.609011297431822e-20,1.571018770590498e-20,1.5342176599319073e-20,1.4985594346031092e-20,1.4639888111428225e-20,1.430487144201305e-20,1.397983320125817e-20,1.3664749317171236e-20,1.3358882968030777e-20,1.3062246429157941e-20,1.277418264947007e-20,1.2494640094010619e-20,1.2223124079839764e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.590274605864598e-22,1.4328612464970668e-20,5.183424180902224e-20,1.1356929860662974e-19,1.819820098710102e-19,2.2465189629850175e-19,2.366357644753555e-19,2.2764351615143466e-19,2.1548561245707108e-19,2.0414964598760247e-19,1.9360952520901476e-19,1.8376983660314373e-19,1.745965197661906e-19,1.6601573438838673e-19,1.5799321399140607e-19,1.5047747888473755e-19,1.4342981431163046e-19,1.3681900607522194e-19,1.3060324471610465e-19,1.247643260530053e-19,1.1926218398175e-19,1.140848411202313e-19,1.0919756582022937e-19,1.0458995609825561e-19,1.002346769941623e-19,9.611990892422365e-20,9.222667560290352e-20,8.854017526970435e-20,8.504931497997564e-20,8.173715913032116e-20,7.859759714735622e-20,7.561388160291429e-20,7.278211068460079e-20,7.008748747553873e-20,6.752634218045548e-20,6.508695682687359e-20,6.276455718656814e-20,6.055113076428525e-20,5.844011679222678e-20,5.642706288809883e-20,5.450412941850204e-20,5.266906140239339e-20,5.091394149372232e-20,4.923740524604342e-20,4.763238063067943e-20,4.6097433879973604e-20,4.462697046023375e-20,4.321881098685412e-20,4.186921918720449e-20,4.0574941372929435e-20,3.93340306067656e-20,3.81424735031805e-20,3.699939670178771e-20,3.5900691651921804e-20,3.484587670598374e-20,3.383126301703382e-20,3.285624751831606e-20,3.1917930788262814e-20,3.1015214160482813e-20,3.0146220401892773e-20,2.930918707437708e-20,2.8503210754286355e-20,2.772606922220504e-20,2.697742536938539e-20,2.6254986032887037e-20,2.555859630978911e-20,2.488619553352308e-20,2.4237515990549724e-20,2.3610955330080918e-20,2.300591162789564e-20,2.2421386446344397e-20,2.1856354852316194e-20,2.1310381605948306e-20,2.0782156707306138e-20,2.0271561749913473e-20,1.9777239893687784e-20,1.929915989195356e-20,1.8836105502569778e-20,1.8387953062135803e-20,1.795377040513068e-20,1.7533203379588515e-20,1.712569736973542e-20,1.673062059026771e-20,1.6347759960135916e-20,1.5976302784916598e-20,1.5616221554879644e-20,1.5266674222287355e-20,1.4927674815507908e-20,1.4598472449542144e-20,1.4279008229690964e-20,1.3968716827004066e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8069377890318967e-22,9.338491219248236e-21,4.280994485843354e-20,1.0275225712909256e-19,1.7188443479010859e-19,2.1498689444147575e-19,2.2662664355486395e-19,2.17801856196016e-19,2.0673265678325018e-19,1.964130951170273e-19,1.867601042278255e-19,1.7773513589557818e-19,1.6928027782419571e-19,1.613519776839392e-19,1.5391512093171452e-19,1.4692267383890904e-19,1.4035415753462248e-19,1.3416449948510309e-19,1.2834022568357085e-19,1.2284226461511512e-19,1.1765891452431092e-19,1.12759424831853e-19,1.0813049904691954e-19,1.0375078971664625e-19,9.960364553780899e-20,9.567658745529441e-20,9.195056369026299e-20,8.841870012727969e-20,8.506215667602754e-20,8.187654397611137e-20,7.884521617315853e-20,7.596404491541893e-20,7.321984802007542e-20,7.060725469884593e-20,6.811725126122544e-20,6.57424571436649e-20,6.347786361982678e-20,6.131465146088222e-20,5.925028391634679e-20,5.727585433421511e-20,5.538982777467391e-20,5.35842485290806e-20,5.1857503674431225e-20,5.0203299616330624e-20,4.861918464682702e-20,4.710095563018498e-20,4.564495231589505e-20,4.4248984488628666e-20,4.290853727331624e-20,4.1622628179488454e-20,4.0386635275655903e-20,3.9200016730310105e-20,3.80586227594473e-20,3.696177494056363e-20,3.5906211557074385e-20,3.489069665956489e-20,3.391311844671957e-20,3.2971494256308304e-20,3.206480777806668e-20,3.1190559116842004e-20,3.0348369040719323e-20,2.9535657846326947e-20,2.8752251274967327e-20,2.799583117104796e-20,2.7266096369087905e-20,2.6561244297774858e-20,2.5880597819904532e-20,2.522303373881021e-20,2.458739905164345e-20,2.3973204133475473e-20,2.3378975294326096e-20,2.2804579332327884e-20,2.2248489864477667e-20,2.171067173969534e-20,2.118975674122808e-20,2.0685605753409065e-20,2.019717013268357e-20,1.9724051474296127e-20,1.926562586088057e-20,1.8821182562881074e-20,1.8390481873867662e-20,1.797260954980326e-20,1.7567534643500357e-20,1.717430988978652e-20,1.6792951069934023e-20,1.6422613472679668e-20,1.6063230844182013e-20,1.571416721524169e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2898830019308563e-22,8.67128956394218e-21,4.295831967967706e-20,1.0466230584868777e-19,1.7187003252565695e-19,2.1079907342904345e-19,2.1680084746467327e-19,2.0750278225107707e-19,1.974754477386445e-19,1.8808154329313362e-19,1.792726794063479e-19,1.710098415070563e-19,1.6324077202350852e-19,1.5594271758069062e-19,1.490655996235745e-19,1.4259444764276545e-19,1.3648585061060185e-19,1.3072680710572578e-19,1.2528315120823659e-19,1.201401096406664e-19,1.1527396397620438e-19,1.1066621351974005e-19,1.0630299321874199e-19,1.0216313529151314e-19,9.823900214283907e-20,9.450966119092025e-20,9.097023556712323e-20,8.760223063037057e-20,8.440105950983246e-20,8.135207593176639e-20,7.844931259648588e-20,7.568275469988763e-20,7.304420194953057e-20,7.052808932040638e-20,6.812461806814801e-20,6.583096969580948e-20,6.36372483261139e-20,6.154174853978469e-20,5.953563102028295e-20,5.76171037038686e-20,5.577917399245567e-20,5.4019117876955796e-20,5.233226539660362e-20,5.071454977189293e-20,4.916353752927067e-20,4.7674212345029325e-20,4.624548260751683e-20,4.487221304628883e-20,4.355380165083571e-20,4.228563773768155e-20,4.1066967534720306e-20,3.9894167059897347e-20,3.876586309197078e-20,3.7679709280522975e-20,3.663350275716988e-20,3.562611433423851e-20,3.465476646348501e-20,3.3719037793262595e-20,3.281606210313719e-20,3.1945645780213135e-20,3.110521320087356e-20,3.029442975042403e-20,2.951129265335713e-20,2.875504956561931e-20,2.802445254170141e-20,2.731822051946235e-20,2.6635809493342678e-20,2.597558209666642e-20,2.53373903333816e-20,2.4719538291391525e-20,2.4121986915529935e-20,2.354321602682657e-20,2.2983071058608638e-20,2.244038689878703e-20,2.1914720893425778e-20,2.140537982921839e-20,2.0911574038795192e-20,2.0433037192517165e-20,1.9968753505015522e-20,1.9518688591925673e-20,1.908178997922154e-20,1.8658075200936523e-20,1.824660572719541e-20,1.7847307945614622e-20,1.7459475252506797e-20
