2.7405336584457203e-20,3.9839316959204676e-20,5.561014388751919e-20,7.50177880790255e-20,9.856423238936237e-20,1.2652192425667772e-19,1.5937239232273658e-19,1.9746835258127589e-19,2.411610026600818e-19,2.8979181812562094e-19,3.318433920111287e-19,3.5821117676656808e-19,3.7036267040284498e-19,3.6931535204572705e-19,3.5598717615722795e-19,3.3101839252970005e-19,2.9611287845694014e-19,2.6145746337313873e-19,2.318731445533339e-19,2.0654874142571497e-19,1.847988095934108e-19,1.6600573729448857e-19,1.4965741001053677e-19,1.3541162392848844e-19,1.228951086181939e-19,1.118927027590183e-19,1.0215523681979977e-19,9.351845507390067e-20,8.583289405070545e-20,7.895883850750007e-20,7.28088057434397e-20,6.727297716695461e-20,6.229046713175408e-20,5.77851613173649e-20,5.3704127296303947e-20,5.0001051791291595e-20,4.6626939858688955e-20,4.355370529803939e-20,4.074128649635853e-20,3.816820087228429e-20,3.5806502172126e-20,3.3635228721784644e-20,3.163751464143145e-20,2.9792958229882676e-20,2.809098069380566e-20,2.651464051110665e-20,2.505501260496469e-20,2.370044271758183e-20,2.244130384192519e-20,2.1270713251615363e-20,2.0179061249786036e-20,1.9161851355720646e-20,1.821111687983138e-20,1.732264214651103e-20,1.6491092981577262e-20,1.57115459994255e-20,1.4980938637463054e-20,1.4294312300869128e-20,1.3649558695410646e-20,1.3042626398646828e-20,1.2471302362179819e-20,1.193297303309109e-20,1.142490430145365e-20,1.094563969823401e-20,1.0492436264856816e-20,1.0064217528934941e-20,9.65879938167214e-21,9.274911799990799e-21,8.911209365760028e-21,8.5660728069001e-21,8.23877145520254e-21,7.927703913327684e-21,7.632275728680773e-21,7.351257660812607e-21,7.083863424680696e-21,6.829376439651611e-21,6.586787453005725e-21,6.355712821933012e-21,6.135177369318629e-21,5.9248273383735956e-21,5.723949552239185e-21,5.5320247957974064e-21,5.348663794745212e-21,5.173211169152533e-21,5.005456768168116e-21,4.8447868792396875e-21,4.6909757972773434e-21,4.543599881888549e-21,4.402300137094932e-21,4.266862184186758e-21,4.136846543694286e-21,4.012132943814782e-21,3.8923252297281936e-21,3.77727002758909e-21,3.6667107484974536e-21,3.560391694606642e-21,3.458193261112324e-21,3.359813338277681e-21,3.2651795723047995e-21,3.1740313719272952e-21,3.0862584042814945e-21,3.001703400957814e-21,2.92017984523322e-21,2.8416205250733558e-21,2.765813609235881e-21,2.692712900438641e-21,2.6221447552478282e-21,2.5540257627467515e-21,2.4882591681018604e-21,2.4247062628711353e-21,2.3633291668609067e-21,2.303977015801582e-21,2.2466181827940693e-21,2.1911361520559815e-21,2.1374651794207578e-21,2.085546108815e-21,2.035274143661157e-21,1.986627906299967e-21,1.939498663618515e-21,1.893863062348581e-21
0,0,0,0,0,0,0,0,3.390462868442585e-25,5.7960373958629005e-22,7.607412446113842e-21,2.5926596498390158e-20,5.49079054245293e-20,9.429959279511123e-20,1.4382444407710297e-19,2.033012757114794e-19,2.697033753000189e-19,3.234077544297116e-19,3.5464251238614623e-19,3.6541218946090114e-19,3.569066937807664e-19,3.311496625175643e-19,2.9930363403740727e-19,2.708131266594138e-19,2.457810315724265e-19,2.237770422171793e-19,2.0430283815525958e-19,1.8702992021051134e-19,1.716593726131914e-19,1.5791177532073861e-19,1.456121694702646e-19,1.345409260869035e-19,1.2457627842890667e-19,1.1556600354441144e-19,1.0740424053482953e-19,9.999836630723817e-20,9.325039463643454e-20,8.710415522077838e-20,8.147952782866363e-20,7.633354890305879e-20,7.161032802539538e-20,6.726794341423345e-20,6.327266457053762e-20,5.958368961684388e-20,5.617986175718749e-20,5.302729921365699e-20,5.0108152499705825e-20,4.7399113970823164e-20,4.488093033250368e-20,4.253983664643055e-20,4.035661423713772e-20,3.832227047927674e-20,3.6420872589133694e-20,3.464398953059035e-20,3.298095335397922e-20,3.142191765608435e-20,2.996075754062833e-20,2.8587556188594476e-20,2.7298097169098833e-20,2.60842779400791e-20,2.4941672570151496e-20,2.3865054148826214e-20,2.2848954660607377e-20,2.1890461276290256e-20,2.098408828374365e-20,2.0127682818653095e-20,1.931687682667498e-20,1.8549130356580596e-20,1.7821752672670015e-20,1.7131505351814542e-20,1.647692711221025e-20,1.5854815278872543e-20,1.526398099104363e-20,1.4701965859703382e-20,1.4167197373536863e-20,1.365824242483726e-20,1.3173082583600838e-20,1.2710950592882523e-20,1.2269896171341206e-20,1.1849211831840093e-20,1.144747127396738e-20,1.1063636106295267e-20,1.0696927809313552e-20,1.0346035672147766e-20,1.0010539408802906e-20,9.689211640045723e-21,9.381600972566483e-21,9.086860157244674e-21,8.804271228956328e-21,8.533405446305472e-21,8.27338388320106e-21,8.023966005027204e-21,7.784359531753972e-21,7.554257727154271e-21,7.333147432606524e-21,7.12051727152931e-21,6.916128043253703e-21,6.719375550886937e-21,6.530115092241189e-21,6.3478255042613085e-21,6.17228612946666e-21,6.0031824427929385e-21,5.840141424735067e-21,5.683028656248027e-21,5.531420490680235e-21,5.385224536920354e-21,5.244093521079558e-21,5.1078606275589246e-21,4.976332353923191e-21,4.8492312936559325e-21,4.7264816892011265e-21,4.6077818232957755e-21,4.4930684445056134e-21,4.382108529974713e-21,4.274770596283935e-21,4.170936335708036e-21,4.070396162924827e-21,3.9731073242136305e-21,3.8788523614757604e-21,3.787584569920287e-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1753913515313e-24,1.6631781547613098e-21,1.4700133491645165e-20,4.4244293811938915e-20,8.92831650095934e-20,1.494262798446377e-19,2.2249253949323454e-19,2.8780794453624605e-19,3.270741112807355e-19,3.4140252796490734e-19,3.318011199077009e-19,3.064396780516991e-19,2.8053376034906637e-19,2.5747885281744174e-19,2.3685827424971546e-19,2.184095967538303e-19,2.0180338992564892e-19,1.8685701089225693e-19,1.7334213427635953e-19,1.6109997502409222e-19,1.4999160400302775e-19,1.398700477011868e-19,1.3065105400574512e-19,1.22214447332886e-19,1.14495784901484e-19,1.0741123440668217e-19,1.0089791566880295e-19,9.490523494475873e-20,8.93719918442515e-20,8.426645243122312e-20,7.953779605326611e-20,7.515924954181165e-20,7.109585281586233e-20,6.731872707837536e-20,6.380722574027746e-20,6.053252193102648e-20,5.748112724726125e-20,5.462914346070328e-20,5.196392451844712e-20,4.946946913026033e-20,4.713100827674232e-20,4.493935497763602e-20,4.287963459402636e-20,4.094552273027761e-20,3.91248660550374e-20,3.741102593437626e-20,3.5796162313328286e-20,3.427207349375358e-20,3.283439040502887e-20,3.147488480511338e-20,3.019032752553517e-20,2.897416674448388e-20,2.782259268613065e-20,2.6731569406904746e-20,2.5696239464655372e-20,2.4714411023557946e-20,2.3781280261552354e-20,2.28950639581863e-20,2.205207467609446e-20,2.1249953741798938e-20,2.0486551578945736e-20,1.9758840662536115e-20,1.9065670152770152e-20,1.8404114743591215e-20,1.7773113246358162e-20,1.7170526295254768e-20,1.6594796364877456e-20,1.6044755722248228e-20,1.551843837898442e-20,1.501521393108186e-20,1.453324138266518e-20,1.407184367060763e-20,1.3629749971602084e-20,1.3205883380649607e-20,1.2799600811147307e-20,1.2409583926215632e-20,1.203547193823188e-20,1.1676076474256595e-20,1.1330937448186298e-20,1.0999285152598769e-20,1.068035255302604e-20,1.0373780862686532e-20,1.0078663822163952e-20,9.794784386779924e-21,9.521360842937742e-21,9.258062217535778e-21,9.004416741677828e-21,8.75986490828436e-21,8.524205096779801e-21,8.296801862374926e-21,8.077516623895886e-21,7.865828491156807e-21,7.661487250677417e-21,7.464202660309614e-21,7.273558626772123e-21,7.08944151823511e-21,6.91139877674285e-21,6.7393355289045914e-21,6.572902254290946e-21,6.4119017355906174e-21,6.256156518249804e-21,6.10535223674622e-21,5.959424763040803e-21,5.818047922914612e-21,5.681151661958112e-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2528261453078426e-25,8.786711056826095e-22,1.2744259232991951e-20,4.485006610413962e-20,9.641719547241713e-20,1.6703923735876769e-19,2.4294395211482256e-19,2.949722402418694e-19,3.1749502559870155e-19,3.129032823748939e-19,2.912010879255982e-19,2.6906036898945047e-19,2.491326648053816e-19,2.3111355377627555e-19,2.1479133100857957e-19,1.9998076510628972e-19,1.8648589926521444e-19,1.7419440185121738e-19,1.6294604519449988e-19,1.5265490904132037e-19,1.4320922147899508e-19,1.3452514563861722e-19,1.265352259081243e-19,1.1915786504773772e-19,1.123507528437965e-19,1.060461311506416e-19,1.0020830384534483e-19,9.479065936059531e-20,8.975469418170399e-20,8.507288062999075e-20,8.07067844233173e-20,7.663842174690829e-20,7.283592957744605e-20,6.928244718894247e-20,6.59566403854961e-20,6.283881793292603e-20,5.991673101668669e-20,5.717054758223947e-20,5.459183544108643e-20,5.2164390802898133e-20,4.987936251162957e-20,4.772629758092207e-20,4.5694260852904015e-20,4.3777427134279755e-20,4.196482587673272e-20,4.025215169539841e-20,3.863066917907044e-20,3.70952988308649e-20,3.564065960903243e-20,3.426027518441956e-20,3.2951223226752535e-20,3.17070988974579e-20,3.052552466485464e-20,2.9401584143452355e-20,2.833213256171614e-20,2.7314303933067706e-20,2.6344061719797844e-20,2.5419871530530203e-20,2.4537833113998988e-20,2.369653160890052e-20,2.2893114642159566e-20,2.2125505596728455e-20,2.139214755789897e-20,2.0690419313213485e-20,2.0019480357792266e-20,1.9376876129153908e-20,1.8761703912756394e-20,1.8172269345645466e-20,1.7607136612216196e-20,1.7065448298137105e-20,1.6545446691570955e-20,1.6046650761694e-20,1.5567476074955825e-20,1.510730920788116e-20,1.4665123925166848e-20,1.4239897555305475e-20,1.3831151735154198e-20,1.3437678167404248e-20,1.3059187470785694e-20,1.2694637402406343e-20,1.2343586682539006e-20,1.2005406311277707e-20,1.1679350309175189e-20,1.136514985960513e-20,1.1061957736911287e-20,1.076958917362378e-20,1.0487349677416858e-20,1.02149056437294e-20,9.951870098588907e-21,9.697688273258154e-21,9.452208664721893e-21,9.21482788663164e-21,8.985419446218711e-21,8.763517334979801e-21,8.5488586070716e-21,8.341206665934727e-21,8.140142374390901e-21,7.945580231825587e-21,7.757085356764618e-21,7.574564347083844e-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.978294177817927e-23,6.6308125415313164e-21,3.411674076364168e-20,8.524442935552679e-20,1.5830039143564171e-19,2.3452913879566323e-19,2.8314301251730305e-19,2.994671790136199e-19,2.8853694685531633e-19,2.6847830873306125e-19,2.4996584984491604e-19,2.3309794954103114e-19,2.1773419895570192e-19,2.0367432159919365e-19,1.9081092149652873e-19,1.7900428940553103e-19,1.68149633476977e-19,1.5816263760482994e-19,1.4894130936309125e-19,1.4043276312293905e-19,1.325523046266305e-19,1.2525531552449974e-19,1.1848353371304269e-19,1.1218883174477135e-19,1.0633680141251697e-19,1.0087940180598118e-19,9.57941540655527e-20,9.104123102236361e-20,8.659955762102856e-20,8.244246719484875e-20,7.85453466962447e-20,7.489288572605962e-20,7.146029521838364e-20,6.823703536373651e-20,6.52028522431063e-20,6.234668235875245e-20,5.9655460005995e-20,5.711551679013045e-20,5.471957151393033e-20,5.24539115464235e-20,5.0313155374112955e-20,4.828638417445698e-20,4.636724883305603e-20,4.4549023319668085e-20,4.2823612550149074e-20,4.118736375934427e-20,3.9632271222721656e-20,3.815536314583462e-20,3.675049429528222e-20,3.5413733865574896e-20,3.4141499518329735e-20,3.2928745785406923e-20,3.177355475513041e-20,3.0671051310527095e-20,2.9619466946471023e-20,2.8615236340770074e-20,2.765576382706182e-20,2.673910334064364e-20,2.5861978498413135e-20,2.5023338711747723e-20,2.422011590159321e-20,2.3451181720393052e-20,2.2714418300083387e-20,2.200803094372066e-20,2.133094792672214e-20,2.0680972198121717e-20,2.0057502493699856e-20,1.94585583515919e-20,1.8883373023454683e-20,1.83306637670227e-20,1.7799152294594974e-20,1.728824067641826e-20,1.6796418601920987e-20,1.6323324359140356e-20,1.5867655197133537e-20,1.5428859538542725e-20,1.5006151165273574e-20,1.4598597640716982e-20,1.420586295767539e-20,1.3826888126895194e-20,1.346144219837674e-20,1.310865709181078e-20,1.2768115818355477e-20,1.243933468010191e-20,1.2121620244165216e-20,1.1814783139432917e-20,1.1518069163463078e-20,1.123132020668748e-20,1.0953953782027924e-20,1.0685641220468897e-20,1.0426086788268197e-20,1.0174766585135132e-20,9.931573739622524e-21,9.695964671865515e-21,9.467822633929229e-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.816109603066917e-22,9.835661772495773e-21,4.3755068854748904e-20,1.0433853691572614e-19,1.845198708053147e-19,2.4976553852637695e-19,2.8009268540137805e-19,2.785100382536801e-19,2.6127044551756725e-19,2.443992767325266e-19,2.289638224409491e-19,2.147964383493735e-19,2.0177137933707655e-19,1.897874701789712e-19,1.7872232492600628e-19,1.685124833965934e-19,1.590563166019957e-19,1.503002846933913e-19,1.4217447598114994e-19,1.3462113986978803e-19,1.2759898818473524e-19,1.2105037417092518e-19,1.149483242904686e-19,1.0924504787839992e-19,1.039152558936027e-19,9.892694963342818e-20,9.42505946382578e-20,8.986781917398663e-20,8.574887756756343e-20,8.18811225603958e-20,7.824025043506548e-20,7.48129855325464e-20,7.15836496428967e-20,6.853584135746856e-20,6.566082359383337e-20,6.294214186197435e-20,6.037333860751706e-20,5.794131177463524e-20,5.563844273494734e-20,5.345666057939846e-20,5.138625160085874e-20,4.9422832658857223e-20,4.7556797273450945e-20,4.5784579435888006e-20,4.409880516506593e-20,4.249475768563923e-20,4.096813836583673e-20,3.9512892889363366e-20,3.812671985551834e-20,3.680376936111868e-20,3.554191928605475e-20,3.433689141715647e-20,3.3185571081073584e-20,3.208562309484311e-20,3.103311595814515e-20,3.002678901574596e-20,2.906296072204903e-20,2.814027711488302e-20,2.7256196855610025e-20,2.6408566395213616e-20,2.5596099716336148e-20,2.4816160464709516e-20,2.4068027152522995e-20,2.3349323321892688e-20,2.265912891211074e-20,2.199590469486663e-20,2.1358116787110608e-20,2.0745047702229337e-20,2.0154885141016708e-20,1.9587195066715425e-20,1.9040414241575687e-20,1.8513880799603536e-20,1.8006651317336916e-20,1.7517606916209932e-20,1.704634440393296e-20,1.6591593044923755e-20,1.6153075710418933e-20,1.5729750746281338e-20,1.532111778618815e-20,1.49265964161816e-20,1.4545354550536824e-20,1.417716495313215e-20,1.382112261773081e-20,1.3477037820543299e-20,1.3144211605415006e-20,1.2822249585517757e-20,1.2510796894748988e-20,1.2209224878248722e-20,1.1917405295479868e-20,1.16346858770509e-20,1.1360926531120012e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8046525011172694e-21,2.5359583353846143e-20,7.744385554989912e-20,1.552238078669302e-19,2.272006487177869e-19,2.6408397072620777e-19,2.6579450340815274e-19,2.5058566847362165e-19,2.353903833721249e-19,2.214097237746575e-19,2.085009118721904e-19,1.9658991379271441e-19,1.8555816719751188e-19,1.753432114661456e-19,1.65863486272873e-19,1.5705161865897457e-19,1.4885944104353386e-19,1.4121970161006527e-19,1.3410093250893856e-19,1.2744738022850688e-19,1.2122954208556987e-19,1.1541008777635165e-19,1.0995456183053168e-19,1.048415314287062e-19,1.0003629469488965e-19,9.552409709323827e-20,9.127658543818512e-20,8.727827208981842e-20,8.351086654598206e-20,7.99552346069589e-20,7.660118342384643e-20,7.342951687117848e-20,7.043270144145338e-20,6.759545202360124e-20,6.49088805787862e-20,6.236357142881431e-20,5.994819237556718e-20,5.765762996281915e-20,5.548067708575658e-20,5.3413173569779966e-20,5.144651678628859e-20,4.957520405417623e-20,4.779422050669661e-20,4.60965030616701e-20,4.447936686064437e-20,4.293598729371958e-20,4.146388865463938e-20,4.005807989739143e-20,3.871492738396222e-20,3.743170684486066e-20,3.620383171597361e-20,3.502983129258692e-20,3.390541061258946e-20,3.2828990117593746e-20,3.1797605032921555e-20,3.0808742986747607e-20,2.9860903686414777e-20,2.895101151017774e-20,2.8078224756438757e-20,2.723977100358783e-20,2.6434576891054857e-20,2.566084672540058e-20,2.4916791049070033e-20,2.420157282833954e-20,2.35130777999954e-20,2.285079960838385e-20,2.221291455019056e-20,2.159865047977939e-20,2.1006906781140547e-20,2.0436378148955494e-20,1.9886594211321468e-20,1.9356072503595294e-20,1.8844489722015703e-20,1.8350630652772436e-20,1.787391155886105e-20,1.7413655318162032e-20,1.696889120341755e-20,1.6539354116584602e-20,1.612398825992949e-20,1.5722572298019546e-20,1.5334290815121705e-20,1.4958683711954372e-20,1.4595336994876802e-20,1.424351726300238e-20,1.3903074908446736e-20,1.3573248981155226e-20,1.325387604728277e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2246321487774402e-21,1.934573358766458e-20,6.823588647344148e-20,1.4579960242955153e-19,2.1815433672633453e-19,2.53147159856477e-19,2.5227351397444616e-19,2.382770703374009e-19,2.24665054439304e-19,2.1205785653399812e-19,2.0038409595693066e-19,1.8955056469620751e-19,1.794802682145891e-19,1.7011816008583708e-19,1.613873842153513e-19,1.5325197880827724e-19,1.4564822815566703e-19,1.38542416275864e-19,1.3189188169876399e-19,1.25657248344659e-19,1.1981402255848184e-19,1.1432254666549709e-19,1.091659590244608e-19,1.0431185731189643e-19,9.974254208739636e-20,9.543711076962601e-20,9.137369659066129e-20,8.754065105384549e-20,8.391603662184667e-20,8.04912439217815e-20,7.724880496536715e-20,7.417856240683555e-20,7.126975590852127e-20,6.850943491330736e-20,6.589175570877163e-20,6.340391069576268e-20,6.104114558228842e-20,5.879362919244762e-20,5.665507300346491e-20,5.461974597202877e-20,5.267957633234112e-20,5.083149579946955e-20,4.90677051362859e-20,4.738537507922254e-20,4.577880180755725e-20,4.4243832760935434e-20,4.27773546150685e-20,4.1374125795471246e-20,4.003246556507893e-20,3.8747465595290694e-20,3.7517320749900585e-20,3.633864285272176e-20,3.520856073838256e-20,3.4125359856400803e-20,3.3085525353376734e-20,3.208809532372922e-20,3.1129901414413426e-20,3.0209716977498887e-20,2.932548987533261e-20,2.8475175096696846e-20,2.76578160705068e-20,2.687099659416672e-20,2.6114137999024047e-20,2.5385156137441258e-20,2.468316859313343e-20,2.40069175703623e-20,2.3354911352260046e-20,2.2726612392789312e-20,2.212032651551279e-20,2.1535684245436928e-20,2.0971296823232382e-20,2.0426497148012088e-20,1.9900511397381453e-20,1.9392230213856047e-20,1.890135064055923e-20,1.8426666100557635e-20,1.796792364935338e-20,1.752419142113237e-20,1.709494360951852e-20,1.6679707098154827e-20,1.6277643748670225e-20,1.5888582587575588e-20,1.5511653993016183e-20,1.514667119104726e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4332200631462478e-21,2.0520229757253277e-20,7.291795687483531e-20,1.5342021790035584e-19,2.195036674370688e-19,2.447471511794407e-19,2.3852587501740824e-19,2.25422938279836e-19,2.1323571135907495e-19,2.0190708863881965e-19,1.9137514540850248e-19,1.8155342207866986e-19,1.7240146327573937e-19,1.6384759174280582e-19,1.5585387854336482e-19,1.4837233147575845e-19,1.4135865425218336e-19,1.347852926315302e-19,1.2860763354447582e-19,1.2280670841621749e-19,1.1734606611558985e-19,1.1220579558206916e-19,1.073623823681661e-19,1.027912273605998e-19,9.847922653367215e-20,9.440170116175696e-20,9.054896609432945e-20,8.690137064391493e-20,8.344748826132928e-20,8.017521405909707e-20,7.706997925308544e-20,7.412520993423043e-20,7.132649813956857e-20,6.866849550816745e-20,6.614014241701746e-20,6.37343645657621e-20,6.144471479293119e-20,5.926211273136978e-20,5.718310670093502e-20,5.519892291675457e-20,5.330637858678332e-20,5.149905717371827e-20,4.977228723718371e-20,4.8122566429822106e-20,4.6543998220194606e-20,4.503469185601468e-20,4.3589125692213814e-20,4.220526903316421e-20,4.087931033570022e-20,3.960801967016464e-20,3.8389468245723646e-20,3.7219702013143905e-20,3.609763887266385e-20,3.501971457209345e-20,3.3984549188642874e-20,3.2989834161359344e-20,3.203326894620354e-20,3.1113777444478237e-20,3.022864153882979e-20,2.937721025350422e-20,2.855713901778092e-20,2.7767435153719136e-20,2.7006683698670633e-20,2.6273206539420813e-20,2.5566398961275994e-20,2.4884355093270532e-20,2.4226659292944045e-20,2.3591749269601287e-20,2.2978874565271187e-20,2.238716466517029e-20,2.181537159289336e-20,2.1263154535817615e-20,2.072915615010654e-20,2.0213091884774912e-20,1.9713913433424472e-20,1.923102928794328e-20,1.8763907214079745e-20,1.8311604344520014e-20,1.7873928341912662e-20,1.7449900921465422e-20,1.7039311971037304e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.699969309666013e-24,2.8866866613017015e-21,2.899419617680413e-20,9.149743616318464e-20,1.7282307812644763e-19,2.247245800737969e-19,2.3505817964102913e-19,2.243320800338671e-19,2.1263039710839998e-19,2.0171781529191938e-19,1.915493859985908e-19,1.8204547107285936e-19,1.7316392896696225e-19,1.6485143718243794e-19,1.5705877962465734e-19,1.4975534171607672e-19,1.4289155539692428e-19,1.364463453306705e-19,1.3037921190866346e-19,1.2466803263063298e-19,1.1928668139594684e-19,1.1420782696880505e-19,1.0941690991317449e-19,1.0488651053869342e-19,1.0060586800493117e-19,9.655314910323219e-20,9.271565818450673e-20,8.90799459211247e-20,8.562982543391257e-20,8.235799267671609e-20,7.924843945327817e-20,7.629522338217554e-20,7.348605649347678e-20,7.081307877332876e-20,6.826912700050587e-20,6.584411228875325e-20,6.353419959398563e-20,6.132964066306611e-20,5.922689920430424e-20,5.721884602194224e-20,5.530029083790068e-20,5.346734231348009e-20,5.171344901370325e-20,5.003651018818974e-20,4.8430390925422675e-20,4.6892834988748004e-20,4.541960750254916e-20,4.4007119802142573e-20,4.265322887381525e-20,4.135354150831904e-20,4.0106855421514535e-20,3.890921049435413e-20,3.7759073541689076e-20,3.66538796001795e-20,3.559107261380465e-20,3.456945696600295e-20,3.358601264928569e-20,3.264001638669449e-20,3.1728863205664566e-20,3.0851450175591764e-20,3.000620517973575e-20,2.9191263723736714e-20,2.840595392972267e-20,2.7648158249464466e-20,2.6917414876800065e-20,2.6211988003820794e-20,2.5531043822269755e-20,2.487361513286046e-20,2.423831535157196e-20,2.36247658131227e-20,2.3031458419068878e-20,2.2458077014515577e-20,2.1903456861976766e-20,2.1366940756962987e-20,2.0847937352149423e-20,2.0345399059820675e-20,1.9859112180505346e-20,1.9387989775335687e-20,1.8931798395877832e-20
